File Name,Date of Petition,Date Comments,Identity of Submitting Entity,Representation Details,Cited Statutes or Regulations,FDA Action Commented On,Requested Action,Justification for Request,Status of Review,Review Comments
FDA-2018-P-3422-0001_Citizen_Petition_from_Novitium_Pharma_LLC_.pdf,9/6/2018,,Novitium Pharma LLC,Not mentioned.,"- 21 C.F.R. § 10.30
- 21 C.F.R. § 10.25(a)
- 21 C.F.R. § 314.94(a)(3)
- Drug Price Competition and Patent Term Restoration Act (Public Law 98-417)",FDA designation of a Reference Standard (RS) for Oxandrin (Oxandrolone) Tablets 2.5 mg and 10 mg (NDA 013718),Designate the generic product made by PAR Pharmaceutical Inc (ANDA A077827) as the RS for Oxandrin Tablets 2.5 mg & 10 mg (NDA 013718),"- The original brand manufacturer (Gemini Laboratories LLC) has discontinued marketing Oxandrin Tablets.
- No RLD/RS is available on the market.
- PAR Pharmaceutical Inc. is the current market leader among generic manufacturers.
- The RS designation will support generic drug development and reduce public healthcare costs.",FALSE,
FDA-2018-P-3426-0001_Citizen_Petition_from_Pharmax_Group__Inc.pdf,9/7/2018,,"Pharmax Group, Inc.","Submitted on behalf of a client (client not named explicitly)
","- 21 C.F.R. § 10.25
- 21 C.F.R. § 10.30
- Section 505(j)(2) of the Federal Food, Drug, and Cosmetic Act (FD&C Act)
","The unavailability of the current Reference Standard (RS) product (Cyproheptadine Hydrochloride Tablets, USP 4 mg, ANDA# A087056, IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS) in the market, and the selection of an alternative RS.","Request the FDA to designate SANTOS BIOTECH INDUSTRIES INC (ANDA# A040644) as the Reference Standard (RS) for Cyproheptadine Hydrochloride Tablets, USP 4 mg to allow ANDA submissions","- The currently designated RS (IVAX PHARMACEUTICALS/TEVA) is not available in the market.
- The Orange Book lists SANTOS BIOTECH INDUSTRIES INC as an approved ANDA holder.
- Breckenridge (distributor for Santos Biotech) is the generic market leader based on IMS sales data.
- FDA guidance allows substitution if RS is unavailable and the alternative is therapeutically equivalent and a market leader",FALSE,
FDA-2018-P-3535-0001_Petition_from_Norbrook_Laboratories_Limited.pdf,9/17/2018,"Letterhead dated September 17, but stamp reflects September 18.",Norbrook Laboratories Limited,Not mentioned.,"- Section 512(n)(3)(A) of the Federal Food, Drug, and Cosmetic Act
- 21 C.F.R. § 314.93
- 21 C.F.R. § 25.15 and § 25.30(h) (Environmental Impact)",The petitioner is commenting on the approval of a generic new animal drug product that differs in dosage form from the referenced listed new animal drug (RLNAD) — a change from chewable tablet to oral solution. ,"Approval of an Abbreviated New Animal Drug Application (ANADA) for Pimobendan 4 mg/mL Oral Solution, which differs from the RLNAD (Vetmedin® Chewable Tablets) in dosage form. ","- The generic product contains the same active ingredient (pimobendan) and is intended for the same species (canine).
- It has the same route of administration and dosage per treatment.
- The only difference is in dosage form (oral solution instead of chewable tablet), and all excipients are used in other approved animal drugs.
- The petitioner also intends to meet all bioequivalence requirements, and no changes are made to labeling except those necessary due to the form difference. ",FALSE,
FDA-2018-P-3545-0001_Citizen_Petition_from_Arnall_Golden_Gregory__LLP.pdf,9/12/2018,"Letterhead dated September 12, but stamp reflects September 19.",Arnall Golden Gregory LLP,"Not explicitly stated, but the petition is made against Emcure Pharmaceuticals Limited regarding its BiCNU (carmustine) drug product.","- 21 U.S.C. §§ 331(a), 381(a)
- 21 C.F.R. §§ 10.20, 10.30, 25.31","- Enforcement of Import Alert #66-40
- FDA’s prior Warning Letter (March 3, 2016) concerning Emcure's facility in Maharashtra, India",- FDA should not permit Emcure to import its BiCNU chemotherapy drug product until the company resolves the identified quality-related deficiencies.,"- FDA issued a Warning Letter for violations of Good Manufacturing Practices (GMP).
- Previous FDA Form 483s were issued.
- An alternative carmustine product has been approved (as of Sept 11, 2018), so there is no unmet need.
- The deficiencies remain unresolved, and the importation of adulterated drugs poses a public health risk.",FALSE,
FDA-2018-P-3545-0008_Withdrawal_from_Arnall_Golden_Gregory_LLP.pdf,12/17/2019,"Date was incorrectly identified by ChatGPT, but date has been manually adjusted. ",Arnall Golden Gregory LLP,"Not explicitly stated, but the petition is made against Emcure Pharmaceuticals Limited regarding its BiCNU (carmustine) drug product.",Not applicable.,Not applicable.,"Withdrawal of the previously submitted citizen petition.

","Withdrawal was made based on a telephone conversation with FDA officials. No further justification is provided

",FALSE,
FDA-2018-P-3597-0001_Citizen_Petition_from_Arent_Fox_LLP.pdf,9/21/2018,,Arent Fox LLP,"Submitted on behalf of a client (unnamed)
","- Federal Food, Drug, and Cosmetic Act (FD&C Act)
- 21 C.F.R. §§ 10.25(a), 10.30(b), 314.161, 314.122, 314.162","Determination of whether Lotrimin® (Clotrimazole 1% topical solution), NDA No. N017613, was withdrawn from the market for reasons of safety or effectiveness",The petitioner requests that the FDA determine whether NDA No. N017613 was voluntarily withdrawn for reasons of safety or effectiveness,"- NDA No. N017613 appears in the “Discontinued” section of the Orange Book
- ANDA No. A074580, referencing NDA No. N017613, continues to be marketed and used for bioequivalence
- Petitioner is unaware of any safety or efficacy reasons for its withdrawal
- FDA has previously ruled similar products (e.g., Mycelex® NDA No. N018181) were not withdrawn for safety or efficacy concerns
- Seeks clarity to facilitate ANDA submissions based on RLD Lotrimin®",FALSE,
FDA-2018-P-3599-0001_Citizen_Petition_from_AuroMedics_Pharma_LLC.pdf,9/21/2018,,AuroMedics Pharma LLC ,"Petition submitted on behalf of Aurobindo Pharma Limited
","21 CFR §§ 10.30, 10.20, 10.25(a), 314.122, 314.161, 314.94(a)(9)(iii), 314.99; 21 CFR § 25.31(a) (Environmental impact exclusion)",Determination whether original formulation of Kenalog®-10 (NDA 012041) was discontinued for safety or efficacy reasons,"- FDA should determine that the original formulation of NDA 012041 was not discontinued for safety or efficacy reasons.
- FDA should determine that this original formulation may be cited as the Reference Listed Drug (RLD) for an ANDA submission.","- The petition argues that the proposed generic contains the same active and inactive ingredients in the same concentration and dosage form as the original formulation.
- Precedents are cited, such as Kenalog®-40, Zosyn®, and Sandostatin®, where FDA accepted previously discontinued formulations as reference products for ANDAs, provided the discontinuation was not due to safety or efficacy concerns.
- The CMC Supplement S-043 for NDA 012041, approved on Oct. 26, 2015, was for global harmonization and had no impact on safety or efficacy.",FALSE,
FDA-2018-P-3616-0001_Citizen_Petition_from_Suven_Life_Sciences_Limited.pdf,9/21/2018,,Suven Life Sciences Limited,Not mentioned.,"- Federal Food, Drug, and Cosmetic Act
- 21 C.F.R. § 10.30
- 21 C.F.R. § 10.25(a)
- 21 C.F.R. § 314.94(a)(3)
- FDC Act § 505(j)","The petitioner is commenting on the current designation of the reference standard (RS) for Chloroquine Phosphate Tablets 250 mg (EQ 150 mg base), specifically the reference standard status of the drug listed under ANDA 083082 (held by HIKMA Pharmaceuticals).","The petitioner requests that the FDA designate the approved generic product CHLOROQUINE PHOSPHATE TABLETS 250 MG (EQ 150 mg base) held by NATCO PHARMA LIMITED (ANDA 091621) as the new Reference Standard (RS) due to limited availability of the current RS.
","- Current RS (ANDA 083082) held by Hikma Pharmaceuticals has very limited availability, making it hard for ANDA applicants to obtain sufficient quantities for developmental studies.
- ARALEN (the RLD) has been discontinued.
- NATCO’s product (ANDA 091621) is the most marketed generic equivalent and is therapeutically equivalent to the discontinued RLD.
- FDA guidance allows designation of a new RS in cases of unavailability or limited supply.
- Supporting data includes Orange Book listings, MAT (Moving Annual Total) market data, NDC directory, and a statement on sample unavailability.",FALSE,
FDA-2018-P-3640-0001_Citizen_Petition_from_Information_Technology_and_I.pdf,9/24/2018,,"Information Technology and Innovation Foundation (ITIF)
",Not mentioned.,"- Section 403 of the Federal Food, Drug, and Cosmetic Act (21 U.S.C. 343)
- 21 C.F.R. § 10.30 (regarding rulemaking petitions)","Use of the term ""Non-GMO"" and the Non-GMO Project’s butterfly logo on consumer food labeling, implying health/safety risks, which ITIF claims are scientifically unfounded and misleading
","- Prohibit the use of the term ""Non-GMO"" on consumer foods and goods
- Require distributors to revise labeling to remove ""Non-GMO"" claims and the Non-GMO Project butterfly logo","- The ""Non-GMO"" label is misleading, lacks scientific basis, and falsely implies health/safety risks.
- Labels convey a false distinction between GMO and non-GMO products.
- The butterfly logo misbrands food by suggesting GMO foods are unsafe, despite scientific consensus on their safety.
- The Non-GMO Project's classification system is arbitrary and deceptive.
- Labeling even appears on items that could never be genetically modified (e.g., salt), further misleading consumers.
- The practice violates the prohibition on false or misleading labeling under the Food, Drug, and Cosmetic Act
",FALSE,
FDA-2018-P-3666-0001_Citizen_Petition_from_Fresenius_Kabi_USA__LLC.pdf,9/25/2018,,"Fresenius Kabi USA, LLC",Not mentioned.,"- 21 CFR 10.30
- 21 CFR 320.22(b)
- Federal Food, Drug, and Cosmetic Act","Designation of therapeutic equivalence (with an ""AP"" rating) of Fresenius Kabi’s Indomethacin Injection (NDA 022536) to the RLD Indocin® Indomethacin Sodium Injection (NDA 018878) by Recordati Rare Diseases, Inc.","FDA is requested to designate Fresenius Kabi USA's Indomethacin Injection, 1 mg/5 mL (NDA 022536), as a therapeutic equivalent with an “AP” rating to the RLD Indocin® (NDA 018878).","- FK USA’s product is pharmaceutically and therapeutically equivalent to the RLD.
- Side-by-side comparison shows identical strength, route, dosage form, active ingredient, and labeling indications.
- Differences in excipients are minor and do not affect pH or stability.
- Waiver granted for in-vivo bioequivalence based on 21 CFR 320.22(b), applicable to sterile IV solutions.
- Literature and data support that excipient differences do not impact pharmacokinetics.
- NDA 022536 relied on RLD and literature for safety and efficacy data.",FALSE,
FDA-2018-P-3672-0001_Citizen_Petition_from_Zoetis_Inc_.pdf,9/25/2018,"Letterhead dated September 25, but stamp reflects September 27.",Zoetis Inc.,Not mentioned.,"Section 512(n)(3) of the Federal Food, Drug, and Cosmetic Act (FFDCA); 21 CFR 25.30(h); 21 CFR 25.21",Suitability Petition submission for an Abbreviated New Animal Drug Application (ANADA) for a different dosage form of an already approved product,"FDA approval to file an ANADA for a granular formulation of Generic “Nicarbazin 25% Type A Medicated Article” instead of the existing powdered dosage form
","The proposed formulation improves product handling by reducing dust, minimizing explosion risk, and enhancing flowability. It is more compatible with current manufacturing technologies and provides safety benefits for users and handlers compared to the powder blend. Both products contain the same active ingredient, with changes limited to dosage form and excipients
",FALSE,
FDA-2018-P-3691-0001_Citizen_Petition_from_Avanthi__LLC_.pdf,9/27/2018,,"Avanthi, LLC",Not mentioned.,"- 21 CFR §§ 10.25(a) and 10.30
- 21 CFR § 314.161
- Also references 21 CFR §§ 314.122, 314.162","Discontinuation of Chlor-Trimeton® (Chlorpheniramine Maleate) Extended-Release Tablets 8 mg, NDA #007638 held by Bayer Healthcare LLC from the market and whether it was for safety or effectiveness.",FDA is requested to make a determination on whether Chlor-Trimeton® has been voluntarily withdrawn from the market for reasons of safety or effectiveness.,"The petitioner noted that the drug appears to have been discontinued from marketing, as indicated in the electronic Orange Book (accessed September 25, 2018). Therefore, FDA determination is needed.
",FALSE,
FDA-2018-P-3709-0001_Citizen_Petition_from_Jennifer_Nelson_Redacted.pdf,9/28/2018,,Jennifer Nelson,Not mentioned.,"- 21 C.F.R. § 10.30 (Citizen Petition regulation)
- 21 C.F.R. § 895.21 (Procedures for banning a device)",The ongoing marketing and usage of Permanent Cautery Instruments (Spatula and Hook) for all Da Vinci robotic surgeries manufactured by Intuitive Surgical. The petitioner references prior FDA recalls and enforcement actions related to these devices.,The petitioner requests the FDA to ban the use of Permanent Cautery Instruments for the Da Vinci robotic surgical system in all surgeries across the United States.,"- Cites ongoing malfunctions, injuries, and deaths associated with the devices, as recorded in the FDA MAUDE database.
- Refers to known design defects acknowledged by the manufacturer.
- Cites historical FDA warning letters indicating violations by the manufacturer.
- Highlights potential for severe thermal injury due to arcing and electric current leakage.
- Expresses concern over lack of Active Electrode Monitoring (AEM) in the device design.
- Personal experience as a victim of device failure underscores the urgency for FDA intervention.",FALSE,
FDA-2018-P-3730-0001_Citizen_Petition_from_Aizant_Drug_Research_Solutio.pdf,10/1/2018,,"Aizant Drug Research Solutions Pvt. Ltd.
",Not mentioned.,"- Section 505(j)(2)(C) of the Federal Food, Drug and Cosmetic Act
- 21 C.F.R. § 314.93
- 21 C.F.R. § 10.30
- 21 C.F.R. § 25.31 (environmental impact)
- 21 C.F.R. § 10.30(b) (economic impact)",Discontinuation status of ESBRIET (pirfenidone) Tablets 534 mg under NDA #208780,"Requesting FDA to determine that ESBRIET (pirfenidone) Tablets 534 mg was not discontinued for reasons of safety or efficacy, and therefore is eligible for submission of an ANDA for the same strength.
","- ESBRIET 534 mg tablets are currently marked as ""Discontinued"" in the Orange Book and drugs@fda.gov.
- Other strengths (267 mg and 801 mg) are still marketed.
- No evidence provided that the 534 mg strength was withdrawn for safety or efficacy reasons.
- Seeks FDA confirmation to allow ANDA submissions for all three strengths, including the 534 mg version.",FALSE,
FDA-2018-P-3742-0001_Citizen_Petition_from_Pharmacmechanics.pdf,10/1/2018,,"Saeed Qureshi, Ph.D., Principal at Pharmacmechanics
",Not mentioned.,"- 21 CFR 111.320
- 21 CFR 820.72
- 21 CFR 211.194(a)(2)
- USP General Chapter <711>
- References to several FDA guidance documents from 1997, 2017, and 2018","Guidance documents and regulatory recommendations concerning dissolution testing of immediate-release solid oral dosage forms, specifically those involving basket and paddle apparatuses","Withdrawal of the following guidance documents and regulatory references:
1. 2018 FDA Guidance on Dissolution Testing
2. 2017 Guidance on Waiver of In Vivo Bioavailability Studies
3. 1997 Guidance on Dissolution Testing
4. FDA’s Dissolution Methods Database","The petitioner argues that the drug dissolution testers used (paddle and basket apparatuses) have not been validated as required under cGMP regulations. As a result, dissolution data from these unvalidated testers are unreliable and may provide a false sense of product quality to consumers. The FDA’s reliance on these tools, according to the petitioner, leads to non-GMP-compliant practices and potentially inaccurate quality assessments of drug products
",FALSE,
FDA-2018-P-3746-0001_Citizen_Petition_from_BF_Innovation_Inc_on_behalf_.pdf,10/1/2018,,BF Innovation Inc. ,"Representing Bright Future Pharmaceutical Laboratories Limited 
","- Federal Food, Drug, and Cosmetics Act (""FDC Act"")
- 21 C.F.R. § 10.30","FDA’s designation of Reference Standards (RS) in the Orange Book, specifically the unavailability of the current RS (N019957 by Fougera Pharmaceuticals Inc.) for Fluticasone Propionate Ointment 0.005%
","Request FDA to designate Fluticasone Propionate Ointment 0.005% (Application No: A076668) by Perrigo New York Inc. as an additional Reference Standard (RS) to support ANDA submissions 
","- The current RS (Fougera’s product) is not available for sale.
- IMS data shows Perrigo’s version is the market leader in unit sales in 2017.
- Availability of an alternative RS would facilitate bioequivalence studies necessary for ANDA submissions and help avoid delay in generic drug development. ",FALSE,
FDA-2018-P-3770-0001_Citizen_Petition_from_Luitpold_Pharmaceuticals_Inc.pdf,9/4/2018,"Letterhead dated September 4, but stamp reflects September 5.",Luitpold Pharmaceuticals Inc.,Not mentioned.,"- Section 505(j)(2)(C) of the FDCA
- 21 C.F.R. §§ 10.20, 10.30, and 314.93","Suitability for submission of an ANDA for Levocarnitine Injection, 200 mg/mL, 20 mL Single Dose Vial","FDA approval of a Suitability Petition declaring that Levocarnitine Injection, 200 mg/mL (20 mL Single Dose Vial) is suitable for submission in an ANDA
","- Existing RLD (Carnitor®) is in 5 mL vials; proposed 20 mL vial would improve convenience.
- Supports FDA’s goal of increasing generic competition.
- Reduces sterility risk and vial usage for heavier patients (e.g., those over 60 kg often need >3,000 mg).
- The proposed change does not affect drug concentration, dosage form, or route of administration.
- Same active/inactive ingredients and therapeutic effect as RLD.",FALSE,
FDA-2018-P-3786-0001_Citizen_Petition_from_Hyman__Phelps___McNamara_PC.pdf,10/3/2018,,"Hyman, Phelps & McNamara, P.C.","Hyman, Phelps & McNamara, P.C. submitted the petition on behalf of a client (unnamed)
","- 505(j)(2)(C) of the Federal Food, Drug, and Cosmetic Act (FDC Act)
- 21 C.F.R. § 314.93
- 21 C.F.R. § 10.20
- 21 C.F.R. § 10.30
- 21 C.F.R. § 25.31 (Environmental Impact)
- FDC Act § 505B(a)(1)(A) (PREA compliance reference)","Determination of suitability for submission of an Abbreviated New Drug Application (ANDA) for a new strength of an existing Reference Listed Drug (RLD): Janumet XR
","FDA is requested to determine that Metformin/Sitagliptin 750 mg/50 mg is suitable for submission as an ANDA based on Janumet XR as the RLD. The new product introduces an intermediate strength not currently marketed
","- The new strength (750 mg Metformin/50 mg Sitagliptin) offers dosing flexibility.
- Current Janumet XR strengths are limited to 500/50 mg, 1000/50 mg, and 1000/100 mg.
- Introducing a 750 mg strength allows finer dose titration, improved adherence, and reduces risk of dosing errors.
- Addresses patient needs who are already on 750 mg of metformin (e.g., Glucophage XR users).
- Does not raise new safety or efficacy questions; other conditions remain the same as the RLD.
- Petition claims exemption from Pediatric Research Equity Act (PREA) because this is only a strength change",FALSE,
FDA-2018-P-3806-0001_Citizen_Petition_from_Greg_Grillo_Redacted.pdf,,No date recognized by ChatGPT nor apparent through a quick skim.,"Dr. Greg Grillo, DDS, and more than 375 dental professionals and other citizens
",Not mentioned.,"- 21 C.F.R. §§ 10.25(a) and 10.30
- Federal Food, Drug and Cosmetic Act (FDC Act)
- 21 C.F.R. § 25.31 (Environmental impact exemption)","The current FDA classification and regulatory status of oral moisturizer products marketed for dry mouth that linger in the mouth, especially regarding their formulation safety
","The FDA should regulate oral moisturizer products marketed for mitigation, treatment, or prevention of dry mouth as drugs or devices under the FDC Act and ensure their formulations are safe—specifically, requiring a pH level that does not risk demineralization or erosion of teeth
","- Many currently marketed dry mouth products have dangerously low pH (as low as 2.9), which can lead to tooth demineralization, erosion, and cavities.
- Scientific studies (Delgado & Olafsson, 2017 & 2018) show products with pH below 5.5 are erosive, and safe pH should be around 6.7 or higher.
- These products are often marketed for frequent or prolonged oral use, increasing the risk to consumers—particularly those already vulnerable due to dry mouth (xerostomia).
- The regulatory status of these products is unclear, and most do not meet legal requirements for classification as drugs or devices",FALSE,
FDA-2018-P-3825-0001_Citizen_Petition_from_Pei_Wei_Asian_Diner__LLC_.pdf,10/8/2018,,"Pei Wei Asian Diner, LLC",Not mentioned.,"- 21 C.F.R. § 10.30
- 21 U.S.C. § 371(a) and § 371(h)
- 21 U.S.C. § 393(b)(2)(A)
- 21 C.F.R. § 101.11(a), (b)(2)(i)-(ii), (c)(3)
- 21 C.F.R. § 101.13(b)(1)
- 21 C.F.R. § 101.10
- 21 C.F.R. § 10.115(g)(1)
- 21 C.F.R. § 25.32(p)
- 21 C.F.R. § 10.30(b)(3)","The petition comments on current FDA regulations that exempt restaurants (covered establishments) from publicly disclosing ingredient details and substantiation of nutrient content claims unless requested by the FDA.
","1. Amend 21 C.F.R. § 101.11(c)(3) to require covered establishments to provide nutrient substantiation proactively—not only upon request.
2. Issue a Level 1 guidance document recommending that restaurants voluntarily provide ingredient lists for menu items upon request","- Consumers increasingly eat meals away from home and want access to ingredient and nutrient content information.
- Packaged food is subject to more rigorous transparency standards than restaurant food, which is inconsistent.
- Pei Wei's own commissioned study found a majority of consumers strongly desire ingredient transparency.
- Pei Wei argues for equity in labeling standards between packaged food manufacturers and restaurants and commits to voluntarily posting ingredient statements by the end of 2019",FALSE,
FDA-2018-P-3843-0001_Citizen_Petition_from_Hooman_Noorchashm_Readacted.pdf,10/9/2018,,"Hooman Noorchashm, MD, PhD",Not mentioned.,"21 C.F.R. § 10.30 (under which the petition was submitted)
","FDA's clearance of “contained” laparoscopic power morcellators (e.g., Olympus PneumoLiner) and the continued market availability and use of “uncontained” laparoscopic power morcellators (e.g., by Karl Storz), despite black-box warnings and epidemiological risk data","The petitioner requests that the FDA Commissioner ban all “uncontained” laparoscopic power morcellator devices from use in gynecological operations involving resection of the uterus or associated tumors
","- Recent epidemiological data from Yale University (Desai et al.) shows a 2–10% incidence of occult or missed cancers in symptomatic women undergoing gynecological procedures.
- FDA analysis in 2014 identified a 1 in 350 incidence of occult leiomyosarcomas, leading to a black-box warning on power morcellators.
- Despite this, some surgeons still use uncontained devices, and companies like Karl Storz continue marketing them.
- The availability of a contained device (Olympus PneumoLiner) removes justification for continued use of uncontained techniques.
- Ethical, scientific, and clinical rationale favors a ban due to the severe risk of iatrogenic cancer upstaging.
- Petitioner urges collaboration with CDC officials informed of the data (Drs. Redfield and Briss)",FALSE,
FDA-2018-P-3861-0001_Citizen_Petition_from_Innogenix_LLC.pdf,10/11/2018,,"Innogenix, LLC",Not mentioned.,"- Section 505(j)(2)(C) of the Federal Food, Drug, and Cosmetic Act (FDC Act)
- 21 C.F.R. §§ 10.20, 10.30, and 314.93
- 21 C.F.R. § 25.31 (Environmental Impact)","Request for a determination that a new 125 mg strength of Metronidazole Tablets is suitable for submission via an Abbreviated New Drug Application (ANDA), different from the currently approved 250 mg and 500 mg strengths of the Reference Listed Drug (RLD), Flagyl (Metronidazole Tablets, USP).
","FDA is requested to determine that the proposed 125 mg strength of Metronidazole Tablets is suitable for submission in an ANDA, under the Suitability Petition process.
","- The proposed 125 mg strength allows for more precise dosing, especially for pediatric patients and patients requiring dose adjustment (e.g., hepatic impairment).
- Flagyl tablets are unscored, which makes splitting difficult; a scored 125 mg tablet will improve dosing flexibility.
- The proposed strength remains within approved dosage ranges and is consistent with the RLD labeling.
- The change does not raise questions of safety or effectiveness.
- Pediatric assessments are not required as the active ingredient, dosage form, indication, and route remain unchanged from the RLD.
- Bioequivalence is expected through proportional similarity and dissolution testing across strengths.",FALSE,
FDA-2018-P-3883-0001_Citizen_Petition_from_Foley___Lardner_LLP.pdf,10/11/2018,,Foley & Lardner LLP,"Foley & Lardner LLP is acting on behalf of an unnamed petitioner; the exact represented entity is not explicitly mentioned in the petition.
","- Section 505(j)(2)(C) of the Federal Food, Drug, and Cosmetic Act (FD&C Act)
- 21 C.F.R. §§ 10.30, 314.93, and 314.161","Discontinuation of the Reference Listed Drug (RLD) product Cortisporin® Otic Solution, NDA #050479, from the Orange Book listing
","The petitioner requests that the FDA determine whether Cortisporin® Otic Solution (NDA #050479) was discontinued for safety or effectiveness reasons.
","- The drug is listed under Discontinued Products in the Orange Book without a noted reason for discontinuation.
- Active pharmaceutical ingredients and drug product have current USP monographs.
- Reference Standard and generic equivalents are still available in the market, suggesting it may not have been withdrawn for safety or efficacy concerns.",FALSE,
FDA-2018-P-3896-0001_Citizen_Petition_from_Chul_Hi_Park_Ph_D___Redacted.pdf,10/14/2018,,"Chul-Hi Park, Ph.D.",Not mentioned.,"- Sections 510 and 513 of the Federal Food, Drug, and Cosmetic Act
- 21 C.F.R. §10.30","FDA’s current clearance practice for marketing surgical staplers and staple line reinforcement materials (buttresses) for use in surgeries involving the lung and digestive tract organs, which lacks requirements for specific performance data related to staple line safety under physiological load.","The petitioner requests the FDA to:
• Require risk analysis and additional performance tests for surgical staplers and buttress materials intended for use in lung and digestive tract surgeries.
• Ensure performance testing under realistic physiological conditions involving staple line geometry and anatomical disposition.
• Revise labeling and Instructions for Use (IFU) accordingly.","- Current stapler devices are being cleared without evaluating their performance under dynamic physiological stress conditions (e.g., breathing, digestion).
- Staple line leaks in the lung and GI tract are critical complications with significant health risks.
- Existing burst pressure tests are insufficient as they do not simulate real-world dynamic conditions or anatomical variations.
- Certain staple line geometries and locations (e.g., near GE junction or in circular anastomosis) pose greater risk of failure due to stress concentration.
- A new baseline of performance testing (including FEA-based stress analysis) would improve safety, better guide design, and support realistic labeling claims.",FALSE,
FDA-2018-P-3933-0001_Citizen_Petition_from_Fresenius_Kabi_USA_LLC.pdf,10/16/2018,,"Fresenius Kabi USA, LLC",Not mentioned.,"- Federal Food, Drug, and Cosmetic Act
- 21 C.F.R. § 10.30
- 505(b)(1)
- 21 C.F.R. § 25.31 (for Environmental Impact categorical exclusion)","Requesting therapeutic equivalence designation and ‘AP’ rating for Magnesium Sulfate Injection, USP, 10 gm/10 mL (ANDA 202411 by Hospira, Inc.) relative to Fresenius Kabi’s own NDA 019316 formulation.
","Designate Hospira, Inc.’s Magnesium Sulfate Injection, USP, 10 gm/10 mL (ANDA 202411) as therapeutically equivalent (with an ‘AP’ rating) to FK USA’s NDA 019316.
","The petitioner provided a side-by-side pharmaceutical equivalence comparison showing that the two products are identical in strength, route of administration, dosage form, active ingredients, and labeling. They also meet FDA's requirements for therapeutic equivalence as outlined in the Orange Book, including bioequivalence, safety, efficacy, labeling, and cGMP compliance. 

",FALSE,
FDA-2018-P-3949-0001_Citizens_Petition_from_Lachman_Consultant_Services.pdf,10/17/2018,,"Lachman Consultant Services, Inc.","Submitted on behalf of an unnamed client
","21 C.F.R. § 10.30, 21 C.F.R. § 25.31","Determination of whether TRISENOX (Arsenic Trioxide) Injection, 1 mg/mL, has been discontinued for reasons of safety or effectiveness.","The petitioner requests that the FDA determine whether TRISENOX (Arsenic Trioxide) 1 mg/mL Injection has been discontinued for reasons related to safety or effectiveness. If it has not, the petitioner asks FDA to allow submission of ANDAs referencing both the 1 mg/mL and 2 mg/mL strengths of TRISENOX as the Reference Listed Drug (RLD).","The 1 mg/mL strength of TRISENOX is listed as ""Discontinued"" in the FDA’s Orange Book. It appeared in labeling as late as February 2015 but was excluded in the January 2018 update. Lachman contends that a formal determination is needed to allow ANDAs to reference TRISENOX as the RLD if the discontinuation was not for safety or effectiveness reasons",FALSE,
FDA-2018-P-3951-0001_Citizen_Petition_from_Chul_Hi_Park_Redacted.pdf,10/18/2018,,"Chul-Hi Park, Ph.D.",Not mentioned.,"- Sections 510 and 513 of the Federal Food, Drug, and Cosmetic Act
- 21 C.F.R. §10.30
- 21 C.F.R. §25.34 (Environmental Impact exemption)",510(k) clearance process for surgical stapler devices,"The petitioner requests that FDA:
1. Develop standardized performance tests for retroactive assessment of sealing performance of stapler devices.
2. Require manufacturers to conduct these tests on marketed devices, publish the results, and revise labeling and instructions accordingly.","- Staple line leaks in surgeries can cause morbidity and mortality
- Lack of proper testing or consideration of real-world mechanical stresses in current stapler device evaluations
- Previous 510(k) clearances do not reflect performance under physiological loads
- Need for a scientifically sound baseline for device evaluation
- Improved labeling, adverse event tracing, and surgical practices expected as outcome of retroactive tests",FALSE,
FDA-2018-P-4088-0001_Citizen_Petition_from_Data_Based_Medicine_Americas.pdf,10/26/2018,,Data Based Medicine Americas Ltd.,Not mentioned.,"- 21 C.F.R. § 10.30 (implied by format, standard for citizen petitions)
- 21 C.F.R. § 25.31(a) (categorical exclusion from environmental assessment)","The petition comments on the lack of sufficient safety labeling on isotretinoin products, particularly the absence of warnings about sexual side effects including those that persist after discontinuation.
","The petitioners request the FDA to:
- Immediately revise all isotretinoin product labels (both branded and generic)
- Add warnings, precautions, highlights of prescribing information, and a boxed warning to inform of sexual side effects such as erectile dysfunction, decreased libido, genital anesthesia, etc., which may persist indefinitely after discontinuation","The petition cites:
- Clinical case reports and studies indicating sexual dysfunction from isotretinoin
- Data from regulatory databases (FDA, MHRA, RxISK, Lareb) showing numerous reports of adverse sexual effects
- Evidence that such effects can emerge during or after treatment and may be permanent
- Similarities to other syndromes such as Post-SSRI Sexual Dysfunction (PSSD) and Post-Finasteride Syndrome (PFS)
- The lack of sufficient warnings deprives patients of informed consent and the ability to make risk-benefit decisions",FALSE,
