File Name,Date of Response,Date Comments,Responding FDA Center,Response to Petition,Cited Statutes or Regulations,Justification for Response,Status of Review,Review Comments
FDA-2018-P-3412-0007_Letter_from_FDA_CDER_to_Aurolife_Pharma_LLC.pdf,4/4/2019,,"Center for Drug Evaluation and Research (CDER)
",Approved (Determination Issued),"- Approved Drug Products with Therapeutic Equivalence Evaluations (Orange Book) — particularly the ""Discontinued Drug Product List"" section (not a statute but a critical regulatory reference mentioned)","- FDA reviewed the records and concluded that QVAR 40 and QVAR 80 were not withdrawn from sale for safety or effectiveness reasons.
- Therefore, they would remain listed in the Orange Book under the ""Discontinued Drug Product List"" with their therapeutic equivalence evaluations
",FALSE,
FDA-2018-P-3413-0003_Letter_from_FDA_CDER_to_Pharmaceutical_R___D_and_Q.pdf,3/4/2019,,"Center for Drug Evaluation and Research (CDER)
",Interim Response,"- 21 CFR 10.30(e)(2) — Governs the issuance of interim responses to citizen petitions when final decisions are delayed
","- The petition requested that FDA designate a new reference standard for ANDA 085475 (chlordiazepoxide HCl capsules, USP 5 mg, 10 mg, and 25 mg, held by Valeant Pharmaceuticals International).
- FDA stated it had not reached a decision due to competing agency priorities.",FALSE,
FDA-2018-P-3422-0005_Letter_from_FDA_CDER_to_NOVITIUM_PHARMA_LLC.pdf,3/4/2019,,"Center for Drug Evaluation and Research (CDER)
",Interim Response,"- 21 CFR 10.30(e)(2) — Regulation permitting interim responses when additional time is needed to resolve citizen petition issues
","- The petition requested that FDA designate the generic product made by PAR Pharmaceutical Inc. (A077827) as the reference standard for Oxandrin Tablets (NDA 013718).
- FDA explained that the petition involves complex issues requiring further review and analysis by Agency officials.",FALSE,
FDA-2018-P-3426-0004_Response_Letter_from_FDA_CDER_to_Pharmax_Group__In.pdf,3/15/2019,,"Center for Drug Evaluation and Research (CDER)
",Approved,"- 21 U.S.C. § 355(j) (Section 505(j) of the FD&C Act)
- 21 CFR 314.3(b) — Definitions of listed drug, reference standard, and therapeutic equivalents
- 21 CFR 314.94(a)(3) — Requirements for ANDA content
- 21 CFR 320.22(c) — Bioequivalence waiver","- The current reference standard (ANDA 087056 held by Ivax) was no longer marketed and moved to the “Discontinued Drug Product List.”
- The proposed alternative (ANDA 040644 held by Boscogen) was therapeutically equivalent and the market leader by volume.
- Although no in vivo studies were required, the new RS designation would be beneficial for product development and consistency",FALSE,
FDA-2018-P-3545-0006_Letter_from_FDA_CDER_to_Arnall_Golden_Gregory__LLP.pdf,3/19/2019,,"Center for Drug Evaluation and Research (CDER)
",Interim Response,"- 21 CFR 10.30(e)(2) — Regulation allowing the FDA to provide an interim response when more time is needed to reach a decision
","- The petition requested that FDA enforce Import Alert #66-40 and deny admission of Emcure's BiCNU® product until the company resolves quality-related deficiencies cited in a March 3, 2016 Warning Letter.
- FDA indicated that the matter involves complex issues requiring extensive review and analysis by agency officials",FALSE,
FDA-2018-P-3597-0005_Letter_from_FDA_CDER_to_ARENT_FOX_LLP.pdf,2/15/2019,"Date was originally incorrect, so have updated to be accurate","Center for Drug Evaluation and Research (CDER)
",Approved,"- Orange Book – Specifically, the “Discontinued Drug Product List of Approved Drug Products With Therapeutic Equivalence Evaluations” is cited. No specific statutes or CFR regulations are mentioned
","- Based on its records, FDA determined that LOTRIMIN (clotrimazole) topical solution was not withdrawn for safety or effectiveness reasons.
- Thus, it will remain listed in the Orange Book with therapeutic equivalence evaluations",FALSE,
FDA-2018-P-3599-0003_Letter_from_FDA_CDER_to_AuroMedics_Pharma_LLC.pdf,3/20/2019,,"Center for Drug Evaluation and Research (CDER)
",Interim Response,"- 21 CFR 10.30(e)(2) — Regulation under which the interim response is issued when a final response is delayed
","- The petition requested that FDA (1) determine whether the original formulation of Kenalog-10 (NDA 12041) was discontinued for safety or effectiveness reasons, and (2) accept ANDAs referencing the original formulation.
- FDA cited the need to address other Agency priorities before making a decision",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-3599-0004_Citizen_Petition_Approval_Letter_from_FDA_CDER_to_.pdf,7/4/2021,,"Center for Drug Evaluation and Research (CDER)
",Approved,"- 21 U.S.C. § 355(j) (FD&C Act section 505(j))
- 21 CFR § 314.3(b)
- 21 CFR § 314.94(a)(9)(ii) and (iii)
- 21 CFR § 314.127(a)(8)(ii)(B)
- 21 CFR § 314.122(a)
- 21 CFR § 314.161(a)(1)
- 21 CFR § 314.99(b)","- FDA found no evidence that the original formulation of Kenalog-10 (approved prior to October 23, 2015) was discontinued for reasons of safety or effectiveness.
- FDA independently reviewed relevant literature and adverse event data and found no concerns related to the prior formulation.
- FDA confirmed it may accept and approve ANDAs duplicating the discontinued Kenalog-10 formulation, provided they meet applicable statutory and regulatory requirements.
- FDA may waive certain regulatory requirements under 21 CFR § 314.99(b), specifically regarding inactive ingredients in parenteral drugs, if justified by safety and regulatory precedent.",FALSE,
FDA-2018-P-3616-0010_Letter_from_FDA_CDER_to_Suven_Life_Sciences_Limite.pdf,3/19/2019,,"Center for Drug Evaluation and Research (CDER)
",Interim Response,"- 21 CFR 10.30(e)(2) — Permits the FDA to issue interim responses when more time is needed to decide on citizen petitions
","- The petition requested designation of a new reference standard for chloroquine phosphate tablets 250 mg (EQ 150 mg base).
- FDA stated that due to other Agency priorities and demands on resources, a decision has not yet been made
",FALSE,
FDA-2018-P-3616-0011_Response_Letter_from_FDA_CDER_to_Suven_Life_Scienc.pdf,2/19/2020,,"Center for Drug Evaluation and Research (CDER)
",Approved,"- 21 U.S.C. § 355(j) (FD&C Act section 505(j))
- 21 CFR § 314.3(b)
- 21 CFR § 314.94(a)(3)
- Abbreviated New Drug Applications and 505(b)(2) Applications (81 FR 69580 at 69619, October 6, 2016)","- The current reference standard (ANDA 083082) was no longer marketed and should be moved to the Discontinued Drug Product List.
- The proposed alternative, ANDA 091621, is therapeutically equivalent and currently marketed.
- Commercial and regulatory data supported selecting a new reference standard to ensure availability for bioequivalence studies
",FALSE,
FDA-2018-P-3640-0008_180_Day_Interim_Response_Letter_from_FDA_CFSAN_to_.pdf,5/24/2019,,Center for Food Safety and Applied Nutrition (CFSAN),Interim Response,"- 21 CFR 10.30(e)(2) — Allows for interim responses if a decision cannot be made within 180 days
","- FDA has not been able to reach a decision due to other agency priorities and limited resources.
- The petition requested a regulation to prohibit the term “Non-GMO” on labeling of consumer foods and goods",FALSE,"Missing in original spreadsheet, so completed in full here. Appears to be a duplicate file of FDA-2018-P-3640-0009_Interim_Response_Letter_from_FDA_CFSAN_to_Informat.pdf"
FDA-2018-P-3640-0009_Interim_Response_Letter_from_FDA_CFSAN_to_Informat.pdf,5/24/2019,,Center for Food Safety and Applied Nutrition (CFSAN),Interim Response,"- 21 CFR 10.30(e)(2) — Allows for interim responses if a decision cannot be made within 180 days
","- FDA has not been able to reach a decision due to other agency priorities and limited resources.
- The petition requested a regulation to prohibit the term “Non-GMO” on labeling of consumer foods and goods",FALSE,"Missing in original spreadsheet, so completed in full here. Appears to be a duplicate file of FDA-2018-P-3640-0008_180_Day_Interim_Response_Letter_from_FDA_CFSAN_to_.pdf."
FDA-2018-P-3666-0003_Letter_from_FDA_CDER_to_Fresenius_Kabi_USA__LLC.pdf,3/21/2019,,"Center for Drug Evaluation and Research (CDER)
",Interim Response,"- 21 CFR 10.30(e)(2) — Governs interim responses to citizen petitions when a final decision cannot be made within the standard timeframe
","- The FDA has not made a decision due to other Agency priorities and numerous demands on the Agency’s resources.
- The petition requested assignment of a therapeutic equivalence evaluation code of ""AP"" to a specific indomethacin injection formulation (1 mg/5 mL, NDA 022536)
",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-3666-0004_Denial_Response_Letter_from_FDA_CDER_to_Fresenius_.pdf,3/11/2022,,"Center for Drug Evaluation and Research (CDER)
",Denied,"- 21 CFR 314.3(b)
- Section 505 of the Federal Food, Drug, and Cosmetic Act (21 U.S.C. 355) ","- The requested reference drug, Indocin (NDA 018878), is no longer marketed and was removed from the active list in the Orange Book in 2011.
- Products listed in the Discontinued Drug Product List cannot be assigned Therapeutic Equivalence (TE) Codes.
- Therefore, a TE Code (""AP"") cannot be assigned to Indomethacin with respect to Indocin.",FALSE,
FDA-2018-P-3691-0005_Letter_from_FDA_CDER_to_KVK_TECH__INC_.pdf,4/2/2019,,"Center for Drug Evaluation and Research (CDER)
",Approved (Determination Issued),"- FDA references the Approved Drug Products With Therapeutic Equivalence Evaluations (Orange Book).
- No specific CFR or U.S. Code citations are mentioned, but the context refers to regulatory listings in the Orange Book","- FDA reviewed its records and found that Chlor-Trimeton Allergy 12 Hour (chlorpheniramine maleate) 8 mg was not withdrawn from sale due to safety or effectiveness issues.
- As such, the drug will remain in the Discontinued Drug Product List.",FALSE,
FDA-2018-P-3709-0011_Interim_Response_Letter_from_FDA_CDRH_to_Jennifer_.pdf,3/4/2019,,Center for Devices and Radiological Health (CDRH),Interim Response,"21 CFR 10.30(e)(2) — FDA regulations on citizen petitions regarding interim responses
","- The petition raises issues requiring further review and analysis by FDA officials.
- Therefore, the FDA has issued an interim response and committed to reply again once a decision is reached
",FALSE,
FDA-2018-P-3709-0014_Final_Response_Letter_from_FDA_CDRH_to_Jennifer_Ne.pdf,7/12/2022,,"Center for Devices and Radiological Health (CDRH)
",Denied,"- 21 CFR 10.30(e)(3)
- 21 CFR 876.1500
- Section 516 of the FD&C Act (21 U.S.C. 360f)
- Section 501(g) of the FD&C Act (21 U.S.C. 351(g))
- Section 520(g) of the FD&C Act (21 U.S.C. 360j(g))
- 21 CFR 895.21(a)(1)
- 21 CFR 895.25
- 21 CFR 7.3(g), 7.3(m)(2)
- 21 CFR 820.30(c)","- The FDA concluded that the Permanent Cautery Instruments for Da Vinci Robotic Surgeries do not present an “unreasonable and substantial risk of illness or injury that cannot be remedied by labeling.”
- Cited MDRs show very low rates of adverse events with no confirmed injuries.
- Intuitive Surgical’s patent filings do not establish a design defect or safety issue.
- The cited study on leakage currents supports current use-life limitations and existing safeguards (e.g., kill switch) on instruments.
- AEM (Active Electrode Monitoring) technology was evaluated and found to offer no additional mitigation for the types of failures cited.
- FDA noted that the referenced recalls and regulatory actions did not demonstrate systemic or unresolved safety concerns; post-recall and inspection processes were appropriately followed and closed.
- FDA’s systematic review found the Da Vinci system had equal or better safety profiles compared to traditional surgery.
- The 2013 recall and subsequent inspections did not reveal deficiencies warranting a ban.",FALSE,
FDA-2018-P-3730-0005_Letter_from_FDA_CDER_to_Aziant_Drug_Research_Solut.pdf,2/4/2019,,"Center for Drug Evaluation and Research (CDER)
",Approved (Determination Issued),"- 21 U.S.C. §355(j)(7)
- 21 CFR 314.161
- 21 CFR 314.162","- The FDA reviewed the citizen petition and other information related to Esbriet (pirfenidone) 534 mg tablets.
- Determined that the drug was not withdrawn for safety or effectiveness reasons.
- Based on this, the drug remains listed in the “Discontinued Drug Product List” section of the Orange Book and can be referenced in Abbreviated New Drug Applications (ANDAs).
- Petition did not provide sufficient data or evidence to contradict this conclusion.
- The agency’s review also included publicly available data and product usage records confirming no safety or efficacy-related withdrawal occurred
",FALSE,
FDA-2018-P-3742-0004_Letter_from_FDA_CDER_to_Pharmacomechanics.pdf,3/29/2019,,"Center for Drug Evaluation and Research (CDER)
",Interim Response,"21 CFR 10.30(e)(2) — FDA regulations concerning interim responses to citizen petitions.
","The petition raises complex issues requiring extensive review and analysis by FDA officials, hence the need for more time before issuing a final decision.

",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-3742-0005_Final_Response_from_FDA_CDER_to_Pharmacmechanics.pdf,9/8/2022,,"Center for Drug Evaluation and Research (CDER)
",Denied,"- 21 CFR 211.194(a)(2)
- 21 CFR 211.160(b)(4)
- ICH Q4B Evaluation and Recommendation of Pharmacopoeial Texts for Use in the ICH Regions (November 2007)
- ICH Q4B Annex 7(R2) Dissolution Test General Chapter (June 2011)
- ICH Q2(R1) Validation of Analytical Procedures (November 2005)
- USP General Chapters: <711>, <1092>
- ASTM Standard E2503 (2007)","- FDA concluded that dissolution testing methods are scientifically valid and properly supported by guidance, standards, and compendial references.
- Apparatus used in testing are qualified and methods are validated according to cGMP.
- USP chapters and international harmonization through ICH demonstrate acceptance and standardization of the dissolution procedures.
- The claim that dissolution testers have never been validated misunderstands the distinction between method validation and instrument qualification.
- FDA affirmed that dissolution methods are not intended to identify unknown samples, but to assess quality and consistency.
- The FDA also reiterated that method verification is required for lab usage, even if a USP method is applied.
- FDA guidance documents and the Dissolution Methods Database remain valid and scientifically appropriate.",FALSE,
FDA-2018-P-3746-0005_Letter_re_Citizen_Petition_from_FDA_CDER_to_BF_Inn.pdf,10/23/2018,,"Center for Drug Evaluation and Research (CDER)
",Dismissed (moot),"Not Mentioned
","The petitioner requested that FDA designate fluticasone propionate ointment 0.005% (ANDA 076668 by Perrigo) as the reference standard in the Orange Book. The FDA had already updated the Orange Book to list Perrigo’s ANDA as the reference standard and moved NDA 019957 (previously listed) to the discontinued section. Therefore, the petition was dismissed as moot.

",FALSE,
FDA-2018-P-3770-0007_Letter_from_FDA_CDER_to_Luitpold_Pharmaceuticals_I.pdf,10/16/2020,"No date recognized by ChatGPT, but found in signature line.","Center for Drug Evaluation and Research (CDER)
",Approved,"- Section 505(j)(2)(C) of the Federal Food, Drug, and Cosmetic Act (FD&C Act)
- 21 CFR 314.93
- 21 CFR 314.93(e)(1)
- 21 CFR 314.94(a)(3)(iii)
- 505(j)(2)(A) and (B)
- 505(j)(2)(A)(iv)","- The proposed change in strength does not raise questions of safety or effectiveness.
- The dosage form, route, and indication are the same as the listed drug.
- The change is consistent with existing labeling and dosing recommendations.
- If bioequivalence is shown, it can be expected to have the same therapeutic effect.
- No new investigations are required to demonstrate safety or efficacy for the proposed strength",FALSE,
FDA-2018-P-3786-0006_Response_Letter_from_FDA_CDER_to_Hyman__Phelps___M.pdf,6/13/2023,"No date recognized by ChatGPT, but found in signature line.","Center for Drug Evaluation and Research (CDER)
",Approved,"- Section 505(j)(2)(C) of the Federal Food, Drug, and Cosmetic Act (FD&C Act)
- 21 CFR 314.93
- 21 CFR 314.93(e)(1)
- Section 505(j)(2)(A) and (B)
- Section 505(j)(2)(A)(iv)
- 21 CFR 314.94(a)(3)(iii)","- The proposed strength differs from the listed drug but does not pose questions of safety or effectiveness.
- The use, dosage form, route, and indication are the same as the reference drug.
- If bioequivalence is demonstrated, the product is expected to have the same therapeutic effect.
- No additional investigations are necessary to demonstrate safety or efficacy
",FALSE,
FDA-2018-P-3806-0003_Letter_from_FDA_CDER_to_Greg_Grillo.pdf,4/2/2019,,"Center for Drug Evaluation and Research (CDER)
",Interim Response,"21 CFR 10.30(e)(2) – governing the provision of interim responses when decisions are pending
","The petition raises complex issues that require extensive review and analysis by FDA officials. The petitioner requested that the FDA regulate oral moisturizers marketed for dry mouth as drugs or devices due to their intended use and formulation requirements for safety
",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-3806-0004_Response_letter_from_FDA_CDER_to_Greg_Grillo.pdf,11/9/2020,,"Center for Drug Evaluation and Research (CDER)
",Denied,"Not Mentioned
","- The petition requested FDA regulate oral moisturizers for dry mouth with low pH to ensure their safety.
- FDA concluded that the petition did not provide sufficient evidence that such products result in increased incidence of oral pathologies (e.g., dental caries).
- FDA noted that increased salivary activity might mitigate acidity-related risks.
- FDA stated that clinical data are needed to evaluate whether a pH standard is warranted.
- Because such data were not supplied, FDA declined to take action
",FALSE,
FDA-2018-P-3825-0004_180_Day_Interim_Response_Letter_from_FDA_CFSAN_to_.pdf,4/5/2019,,"Center for Food Safety and Applied Nutrition (CFSAN)
",Interim Response,"- 21 C.F.R. § 101.11(o)(3)
- 21 U.S.C. § 371(h)(1)
- 21 C.F.R. § 10.30(e)(2)","FDA cites inability to reach a decision within the 180-day period due to competing agency priorities and limited resources. It commits to reviewing the petition and considering regulatory amendments in the context of other priorities.

",FALSE,
FDA-2018-P-3843-0114_Letter_from_FDA_CDRH_to_Hoomad_Noorchashm_Redacted.pdf,6/24/2019,,"Center for Devices and Radiological Health (CDRH)
",Interim Response,"21 CFR 10.30(e)(2)
","FDA is still reviewing and analyzing the issues raised in the petition, which requested banning the use of uncontained laparoscopic power morcellators in gynecological surgeries involving the uterus and associated tumors. This interim response is issued per regulation and final action will be communicated upon completion of the review.

",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-3843-0115_Letter_from_FDA_to_Hoomad_Noorchashm.pdf,12/30/2020,,"Center for Devices and Radiological Health (CDRH)
",Denied,"- 21 C.F.R. § 10.30(e)(3)
- 21 CFR § 884.4050
- Section 516(a) of the FD&C Act, 21 U.S.C. 360f(a)
- 21 CFR 895.21(a)","- FDA determined that uncontained LPMs (Laparoscopic Power Morcellators) in gynecologic surgeries do not present a substantial deception or an unreasonable and substantial risk of illness or injury that cannot be mitigated through labeling changes.
- FDA has issued multiple communications and updated labeling guidance since 2014 to reduce the risks associated with LPM use.
- The agency found that enhanced labeling requirements, including use of containment systems and appropriate patient selection, are sufficient mitigations.
- The petitioner’s request did not meet the statutory criteria for a device ban.",FALSE,
FDA-2018-P-3861-0007_Citizen_Petition_Approval_from_FDA_CDER_to_Innogen.pdf,9/13/2023,"No date recognized by ChatGPT, but found in signature line.","Center for Drug Evaluation and Research (CDER)
",Approved,"- Section 505(j)(2)(C) of the Federal Food, Drug, and Cosmetic Act
- 21 CFR 314.93
- 21 CFR 314.94(a)(3)(iii)
- Section 505(j)(2)(A) and (B)
- Section 505(j)(2)(A)(iv)","- The proposed change in strength (from 250 mg and 500 mg to 125 mg) does not raise concerns regarding safety or effectiveness.
- The new strength is consistent with the dosing recommendations of the reference listed drug.
- If shown to meet bioequivalence, it can be expected to have the same therapeutic effect.
- No significant labeling changes or investigations are needed to demonstrate safety or efficacy.",FALSE,
FDA-2018-P-3883-0005_Letter_from_FDA_CDER_to_Foley___Lardner_LLP.pdf,4/4/2019,,"Center for Drug Evaluation and Research (CDER)
",Approved (Determination Issued),"Approved Drug Products With Therapeutic Equivalence Evaluations (commonly known as the Orange Book)
","The FDA reviewed its records and determined that CORTISPORIN otic solution (hydrocortisone/neomycin sulfate/polymyxin B sulfate) was not withdrawn from sale for reasons of safety or effectiveness. Therefore, the product will be listed in the “Discontinued Drug Product List” section of the Orange Book.

",FALSE,
FDA-2018-P-3896-0005_Interim_Response_from_FDA_CDRH_to_Chul_Hi_Park_Red.pdf,4/11/2019,,"Center for Devices and Radiological Health (CDRH)
",Interim Response,21 CFR 10.30(e)(2),"Decision pending due to complex issues requiring further agency review.



",FALSE,
FDA-2018-P-3896-0006_Petition_Response_from_FDA_CDRH_to_Chul_Hi_Park_Re.pdf,10/12/2021,,"Center for Devices and Radiological Health (CDRH)
",Denied,"- 21 CFR 878.4750 (Implantable staples)
- 21 CFR 878.3300 (Surgical mesh)
- 21 U.S.C. § 360c(a)(1) (Device classification)
- 21 U.S.C. §§ 360(k) and 360c(i) (Substantial equivalence & classification)
- 21 CFR Part 820 (Good Manufacturing Practices)
- 21 CFR Part 803 (Adverse Event Reporting)
- 21 CFR Part 801 (Labeling Requirements)
- 21 U.S.C. §§ 351 and 352 (Adulteration and Misbranding)
- Section 513(b) of the FD&C Act","- The petitions did not provide sufficient evidence that additional performance testing and risk analysis are required to ensure safety and effectiveness.
- FDA already evaluates performance data under its existing 510(k) review process.
- Surgical staplers for internal use were recently reclassified to Class II with special controls requiring more comprehensive data.
- Existing labeling and performance testing recommendations are deemed sufficient.
- FDA guidance (e.g., labeling for surgical staplers/staples for internal use) and public availability of summary SE data already address concerns.
- Evidence presented in the petitions (e.g., self-authored materials, general articles) did not substantiate the need for the requested administrative actions.",FALSE,
FDA-2018-P-3933-0003_Response_Letter_from_FDA_CDER_to_Fresenius_Kabi_US.pdf,2/27/2019,,"Center for Drug Evaluation and Research (CDER)
",Dismissed (moot),"- 21 CFR 10.30(e)(2)(iii)
","- The petition requested that FDA assign a therapeutic equivalence (TE) code for magnesium sulfate injection (10 gm/20 mL).
- FDA confirmed the TE code was already added to the Orange Book for NDA 19316 and ANDA 202411, making the request moot.
- As such, the FDA dismissed the petition because the requested action had already been completed.",FALSE,
FDA-2018-P-3949-0007_Letter_from_FDA_CDER_to_Lachman_Consultant_Service.pdf,4/18/2019,,"Center for Drug Evaluation and Research (CDER)
",Approved (Determination Issued),"Not Mentioned explicitly in the letter; however, reference is made to the Orange Book (Approved Drug Products With Therapeutic Equivalence Evaluations) and the Federal Register
","The FDA reviewed its records and found that TRISENOX (arsenic trioxide) injection, 1 mg/mL, was not withdrawn from sale for reasons of safety or effectiveness. As a result, it will remain in the “Discontinued Drug Product List” section of the Orange Book.
",FALSE,
FDA-2018-P-3951-0004_Interim_Response_Letter_from_FDA_CDRH_Redacted.pdf,4/16/2019,,"Center for Devices and Radiological Health (CDRH)
",Interim Response,"21 CFR 10.30(e)(2)
","The FDA has not reached a decision because the petition raises issues requiring further review and analysis. The interim response complies with FDA regulations on citizen petitions.

",FALSE,
FDA-2018-P-3951-0005_Petition_Response_from_FDA_CDRH_to_Chul_Hi_Park_Re.pdf,10/12/2021,,"Center for Devices and Radiological Health (CDRH)
",Denied,"- 21 CFR 878.4750 (Implantable staple)
- 21 CFR 878.3300 (Surgical mesh)
- 21 U.S.C. § 360c(a)(1) (Device classification)
- 21 U.S.C. §§ 360(k) and 360c(i) (Substantial equivalence – 510(k))
- 21 CFR Part 820 (Good Manufacturing Practice)
- 21 CFR Part 803 (Adverse Event Reporting)
- 21 CFR Part 801 (Labeling Requirements)
- 21 U.S.C. §§ 501 and 502 (Adulteration and Misbranding)
- 21 U.S.C. § 360c(b) (Device reclassification)","- The petitions did not provide sufficient evidence to require additional performance testing or labeling changes beyond existing regulations.
- FDA already requires and reviews risk analyses and performance data for 510(k) submissions, including benchtop, ex vivo, and in vivo studies.
- Surgical staplers for internal use were reclassified as class II devices with special controls (86 FR 56195), and FDA issued updated labeling guidance (86 FR 56272).
- Chronic animal studies and clinical trials are requested when necessary to evaluate device safety.
- FDA continues to monitor device safety post-clearance through adverse event reporting and market surveillance.
- Summary information about test data is publicly available via 510(k) summaries.
- The evidence provided by the petitioner, including self-authored analysis, lacked sufficient justification to mandate the changes requested.",FALSE,
FDA-2018-P-4088-0031_Letter__from_FDA_CDER_to_Data_Based_Medicine_Ameri.pdf,4/26/2019,,"Center for Drug Evaluation and Research (CDER)
",Interim Response,"21 CFR 10.30(e)(2)
","The petition raises complex issues that require extensive review and analysis by Agency officials. The FDA has not reached a decision yet and is providing an interim response in accordance with its regulations.
",FALSE,
FDA-2018-P-4143-0012_Letter_from_FDA_CDRH_to_University_of_Toledo.pdf,4/2/2019,,"Center for Devices and Radiological Health (CDRH)
",Interim Response,"21 CFR 10.30(e)(2)
","The petition raises issues requiring further review and analysis by agency officials. The interim response was issued per regulatory procedures for citizen petitions.

",FALSE,
FDA-2018-P-4281-0006_Response_Letter_from_FDA_CDER_to_Fresenius_Kabi_US.pdf,5/27/2021,"No date recognized by ChatGPT, but found in signature line.","Center for Drug Evaluation and Research (CDER)
",Approved,"- Section 505(j)(2)(C) of the FDCA
- 21 CFR 314.93
- 21 CFR 314.93(e)(1)
- 21 CFR 314.94(a)(3)(iii)
- Section 505(j)(2)(A) and (B)
- Section 505(j)(2)(A)(iv)","- The change in strength does not raise safety or effectiveness concerns
- The use, dose, dosage form, and route are unchanged
- Proposed strength aligns with approved labeling
- Bioequivalence data will ensure therapeutic equivalence
- No new investigations are necessary for safety and effectiveness",FALSE,
FDA-2018-P-4306-0037_Interim_Response_from_FDA_CDER__re_Citizen_Petitio.pdf,5/7/2019,,"Center for Drug Evaluation and Research (CDER)
",Interim Response,"21 CFR 10.30(e)(2)
","The FDA has not yet resolved the issues due to the need to address other Agency priorities and resource constraints. The interim response is provided under FDA regulations regarding citizen petitions and commits to responding as soon as possible.

",FALSE,
FDA-2018-P-4306-0050_Response_Letter_from_FDA_CDER_to_Jill_H__Osborne_R.pdf,5/24/2021,"Date was incorrectly identified by ChatGPT, but date has been manually adjusted.","Center for Drug Evaluation and Research (CDER)
",Denied,"Not explicitly cited in terms of legal statutes or CFR sections; references to labeling changes and approval documents include:
- NDA 20193
- sNDA 20193/S-14
- Labeling updates approved June 16, 2020 (link)
- FDA drug safety communication draft guidance: Drug Safety Information—FDA’s Communication to the Public (for internal policy context, not a statute)","- The petition requested warnings about retinal disease linked to Elmiron (pentosan polysulfate sodium) and recommendations for alternative therapies.
- FDA reviewed a range of data, including:
- The Pearce study on pigmentary maculopathy
- A user-conducted survey
- FDA's internal adverse event and utilization databases
- FDA acknowledged an association between long-term Elmiron use and pigmentary retinal changes, with uncertain visual outcomes.
- As of June 16, 2020, FDA approved labeling revisions that addressed most of the petition's concerns, including detailed warnings and monitoring recommendations.
- The request to recommend other therapies was denied because Elmiron is the only FDA-approved oral treatment for IC and such decisions are best left to physician-patient discussions.",FALSE,
FDA-2018-P-4338-0025_Agency_Response_Letter_from_FDA_CDER_to_PMRS.pdf,4/12/2019,,"Center for Drug Evaluation and Research (CDER)
",Denied,"- Section 505(b), 505(j), and 505(q)(1)(F) of the Federal Food, Drug, and Cosmetic Act (FD&C Act)
- 21 CFR 314.105, 314.125, 314.127, 314.110, 314.200
- SUPPORT Act (Pub. L. 115-271, 132 Stat. 3894), particularly Section 3041","- FDA is required to take final action on petitions within 150 days under section 505(q)(1)(F), but this does not require them to make a final determination on an NDA.
- No final determination has been made regarding the approvability of NDA 209774 (MNK-812), so FDA denies the petition’s requests without comment.
- The petition repeated arguments from previous petitions (e.g., Remoxy ER), which were already denied.
- FDA maintains that decisions on the approvability of drug applications must follow the established review process under the FD&C Act and FDA regulations, not be made piecemeal.
- FDA continues to consider long-term use issues raised in other ongoing petitions, but this does not warrant separate action here.",FALSE,
FDA-2018-P-4454-0008_Letter_from_FDA_CFSAN_to_Bonumose_LLC.pdf,5/17/2019,,"Center for Food Safety and Applied Nutrition (CFSAN)
",Interim Response,"- 21 CFR § 101.9(c)(6)(i)
- 21 CFR § 101.9(c)(6)(ii)
- 21 CFR § 101.9(c)(6)(iii)
- 21 CFR 10.30(e)(2)","The FDA stated it was unable to reach a decision within 180 days of receipt of the petition due to other agency priorities and limited resources. They assured that the review would be completed and regulatory amendments considered as warranted, within the context of CFSAN's other program priorities.

",FALSE,Appears to be a duplicate file of FDA-2018-P-4454-0009_Letter_from_FDA_CFSAN_to_Bonumose_LLC.pdf.
FDA-2018-P-4454-0009_Letter_from_FDA_CFSAN_to_Bonumose_LLC.pdf,5/17/2019,,"Center for Food Safety and Applied Nutrition (CFSAN)
",Interim Response,"- 21 CFR § 101.9(c)(6)(i)
- 21 CFR § 101.9(c)(6)(ii)
- 21 CFR § 101.9(c)(6)(iii)
- 21 CFR 10.30(e)(2)","The FDA stated it was unable to reach a decision within 180 days of receipt of the petition due to other agency priorities and limited resources. They assured that the review would be completed and regulatory amendments considered as warranted, within the context of CFSAN's other program priorities.

",FALSE,Appears to be a duplicate file of FDA-2018-P-4454-0008_Letter_from_FDA_CFSAN_to_Bonumose_LLC.pdf.
