File Name,Date of Petition,Date Comments,Identity of Submitting Entity,Representation Details,Cited Statutes or Regulations,FDA Action Commented On,Requested Action,Justification for Request,Status of Review,Review Comments
FDA-2017-P-6316-0001_Citizen_Petition_from_Kleinfeld_Kaplan___Becker__L.pdf,10/30/2017,,"Kleinfeld, Kaplan & Becker LLP",Representing Provepharm SAS,"- 21 C.F.R. §§ 10.30, 210, 211, 314 – Citizen petition process and manufacturing standards
- Sections 505(b) and 505(j) of the FDCA (21 U.S.C. §§ 355(b), 355(j)) – Drug approval pathways
- 21 C.F.R. § 25.31 – Categorical exclusion from environmental assessment
- 21 C.F.R. § 201.80(d) – Labeling requirements
- References to USP standards and FDA's MAPP 5310.4 ""Acceptability of Standards from Alternative Compendia""","Potential FDA approval of any injectable methylene blue drug products under Section 505 without adequate proof of equivalent safety, purity, and labeling standards compared to ProvayBlue®, Provepharm’s approved product. The petition particularly criticizes products like Akorn’s unapproved formulation for not meeting USP standards or FDA-approved labeling requirements
","FDA should refrain from approving any injectable methylene blue drug products unless the application demonstrates that the product is:
- Of the same quality and purity as ProvayBlue®
- Manufactured in accordance with USP monographs for methylene blue (API and injection)
- Labeled with appropriate warnings, contraindications, and adverse reaction information equivalent to ProvayBlue®
- Meets rigorous impurity limits and safety standards supported by adequate data","- ProvayBlue® was FDA-approved in 2016 for treating acquired methemoglobinemia with a well-characterized safety profile and strict FDA-reviewed API and finished product specifications.
- Other products like Akorn’s have failed to meet USP monograph specs (e.g., tested at only 84.1% vs. required 95–105% potency) and lack appropriate labeling for serious risks (e.g., serotonin syndrome, hemolysis).
- Provepharm argues FDA must apply consistent and stringent safety and labeling standards to ensure public safety.
- FDA precedent and regulatory policy require drugs matching a USP monograph to be held to those standards",FALSE,
FDA-2017-P-6357-0001_Citizen_Petition_from_Diana_Wierzchos_Redacted.pdf,9/15/2016,"Letterhead dated September 15, 2016, but stamp reflects November 1, 2017.","Diana Wierzchos
",Not mentioned.,"- The petition is submitted under the Federal Food, Drug, and Cosmetic Act and the Public Health Service Act (no specific sections cited)
","The petitioner calls for the FDA to reform the U.S. food supply system, specifically regarding factory farming practices. The action is not in response to a specific FDA policy but a general petition to influence national food regulation standards, animal treatment policies, and public health considerations
","- Replace or drastically reduce the use of concentrated animal feeding operations (CAFOs)
- Promote alternative, humane food production methods that are more sustainable and health-conscious
- Encourage legal reform to improve environmental, human, and animal health outcomes
- Address problems associated with subsidized factory farming","- Health risks: Links between red meat consumption and chronic diseases (e.g., cancer, diabetes, cardiovascular conditions)

- Food safety: Issues with contamination and poor hygiene in meat processing (e.g., fecal bacteria, TMAO production, drug-resistant infections)
- Environmental impact: CAFOs generate significant greenhouse gas emissions, deforestation, and water/soil pollution

- Animal welfare: Inhumane treatment, high animal mortality, and lack of rights protections
- Economic & social concerns: Industrial farming undermines small farms and consumer rights; supports unsustainable systems with public subsidies
- The petitioner urges the FDA to address these interconnected issues systemically.",FALSE,
FDA-2017-P-6411-0001_Citizen_Petition_from__Insys_Therapeutics__Inc_.pdf,10/27/2017,"Letterhead dated October 27, but stamp reflects November 8.","Insys Therapeutics, Inc.
",Not mentioned.,"- Sections 505(j) and 505(q) of the FD&C Act
- 21 C.F.R. §§ 10.30-31 (Citizen petition procedures)
- 21 C.F.R. § 320.22 (Waiver of in vivo bioequivalence)
- 21 C.F.R. § 320.21(b) and (e) (Bioequivalence requirements)
- 21 C.F.R. § 314.3 (Definition of bioequivalence)
- 21 C.F.R. §§ 25.30-31 (Environmental impact exemption)","FDA’s acceptance or approval of ANDAs referencing SYNDROS that rely on a bioequivalence waiver (under 21 C.F.R. § 320.22), rather than submitting in vivo bioequivalence studies","- FDA should not accept or approve any ANDA referencing SYNDROS that lacks in vivo bioequivalence data.
- Reject waivers based on 21 C.F.R. § 320.22 for oral solutions of dronabinol.
- Require bioequivalence studies in both fed and fasted conditions.
- Require metabolite bioequivalence data in addition to parent drug bioequivalence.","- SYNDROS is a complex drug product with a highly variable absorption profile and low bioavailability (10–20%).
- Changes in excipients (e.g., ethanol, PEG 400, propylene glycol) can significantly affect absorption, metabolism, and systemic exposure.
- FDA draft guidance on dronabinol capsules already requires fed/fasted bioequivalence studies.
- Food significantly alters absorption of SYNDROS (e.g., 2.6-fold increase in exposure under fed vs. fasted state).
- Metabolite 11-OH-Δ9-THC plays a critical role in pharmacologic effects and must be assessed for equivalence.
- Allowing generics based on waivers could compromise patient safety and efficacy, particularly in AIDS and cancer patients reliant on effective antiemetics.",FALSE,
FDA-2017-P-6451-0001_Suitability_Petition_from_Locke_Lord_LLP.pdf,11/8/2017,,Locke Lord LLP,Representing an unnamed client.,"- Section 505(j)(2)(C) of the Federal Food, Drug, and Cosmetic Act (FD&C Act)
- 21 C.F.R. §§ 10.20, 10.30, 314.93 – Citizen and suitability petition procedures
- 21 C.F.R. § 25.31 – Categorical exclusion for environmental impact","Current FDA position regarding the lack of availability of a 150 mg/vial strength of micafungin sodium for injection, and the limitation of the Reference Listed Drug (Mycamine®, NDA 021506 by Astellas Pharma US Inc.) to only 50 mg and 100 mg vials
","- FDA should declare that micafungin sodium for injection, 150 mg/vial is suitable for submission as part of a single ANDA along with 50 mg and 100 mg strengths
- Permit inclusion of this new strength despite it not being separately marketed as such under the RLD","- The 150 mg dose is clinically supported by the RLD’s labeling, which instructs combining 100 mg and 50 mg vials for esophageal candidiasis treatment
- The proposed 150 mg vial is quantitatively and qualitatively equivalent to the RLD combination
- A single 150 mg vial will reduce burden and handling complexity for healthcare providers
- No new safety or effectiveness issues are raised",FALSE,
FDA-2017-P-6479-0001_Citizen_Petition_from_Teligent_Pharma__Inc_.pdf,11/13/2017,,"Teligent Pharma, Inc.
",Not mentioned.,"- Section 505(j) of the Federal Food, Drug, and Cosmetic Act (FDC Act)
- 21 C.F.R. §§ 10.20 and 10.30 (Citizen petition procedures)
- 21 C.F.R. § 25.31(a) (Environmental impact exclusion)
- 21 C.F.R. § 10.30(b) (Economic impact submission provision)","The current designation of CARDENE (Nicardipine Hydrochloride) Injection, NDA 019734, as the sole Reference Listed Drug (RLD) and Reference Standard (RS) for Nicardipine Hydrochloride Injection, and the lack of availability of this RLD in the market which precludes submission of ANDAs.
","- FDA should designate a second Reference Listed Drug (RLD) for Nicardipine Hydrochloride Injection
- Update the Orange Book and Drugs@FDA to reflect this additional RLD, allowing ANDA submissions based on a product that is actually available for development and testing","- The currently designated RLD (CARDENE) is not available in the market, preventing potential ANDA applicants from obtaining it to conduct required bioequivalence or formulation studies.
- FDA has a policy, as outlined in the Orange Book Preface, that allows for the designation of a second RLD in such situations via a citizen petition.
- Lack of RLD access unfairly shields some products from competition",FALSE,
FDA-2017-P-6513-0001_Citizen_Petition_from_Public_Citizen.pdf,11/15/2017,,Public Citizen,Not mentioned.,"- 21 U.S.C. § 355 – Requirements for drug approval (including safety and effectiveness)
- 21 C.F.R. § 314.126 – Adequate and well-controlled studies
- 21 C.F.R. § 10.30 – Citizen petition procedure
- Reference to 21 C.F.R. § 310.3(h) – Intended use of a drug
- FDCA § 505(d) – Substantial evidence requirement","FDA’s approval of Duchesnay’s Diclegis (doxylamine succinate and pyridoxine hydrochloride) for the treatment of nausea and vomiting in pregnancy (NVP), despite allegedly inadequate evidence from modern well-controlled trials .
","- Withdraw FDA approval of Diclegis
- Require a new drug application supported by adequate and well-controlled studies if the manufacturer seeks future approval
- Take regulatory actions consistent with FDCA to ensure drugs meet current standards of evidence","- The 2013 FDA approval of Diclegis relied primarily on a single 1970s-era trial that has never been published in a peer-reviewed journal and contains serious methodological flaws, such as lack of prespecified primary outcome, lack of statistical adjustments for dropouts, and potential bias.
- Modern trials have failed to demonstrate meaningful benefit.
- Continuing approval violates FDA standards requiring substantial evidence from adequate and well-controlled investigations .",FALSE,
FDA-2017-P-6631-0001_Citizen_Petition_from_Amin_Talati_Upadhye_LLP__Nat.pdf,11/27/2017,,Amin Talati Upadhye LLP,"Representing the Natural Algae Astaxanthin Association (NAXA)
","- 21 C.F.R. §§ 10.25 and 10.30 (Citizen petition authority)
- 21 U.S.C. § 321(ff)(1) (definition of dietary supplement)
- 21 U.S.C. §§ 343, 301(a), 332, 334 (misbranding, adulteration, injunctions, seizure)
- 21 U.S.C. § 350b (new dietary ingredient - NDI)
- 21 U.S.C. §§ 321(g)(1)(B), 321(p), 331(d), 355(b), 352(f)(1), 352(o), 360, 351(a)(2)(B) (drug definition, unapproved drugs, misbranding, GMPs)
- 21 C.F.R. § 25.32 (environmental exemption)","FDA’s lack of regulatory enforcement against Cardax Inc. regarding its sale of ZanthoSyn, a product alleged to be misbranded, adulterated, and an unapproved new drug containing synthetic astaxanthin. The petitioner argues FDA should not allow the product to be marketed as a dietary supplement or drug without proper approval or safety evaluation","- Determine ZanthoSyn is misbranded under 21 U.S.C. § 343 (not a dietary supplement)
- If considered a supplement, declare it adulterated due to unnotified new dietary ingredient (NDI)
- Declare ZanthoSyn is an unapproved new drug under 21 U.S.C. §§ 321(g), 355(b), 331(d)
- Take enforcement actions under 21 U.S.C. §§ 332, 334 (injunction, seizure)
- Require Cardax to cease distribution of ZanthoSyn","- Synthetic astaxanthin is not a lawful “dietary ingredient” under the FD&C Act; it is neither derived from natural botanical sources nor part of the conventional food supply.
- Even if considered a dietary ingredient, it is an NDI without notification, and no sufficient safety evidence exists.
- ZanthoSyn bears drug-like disease claims (e.g., anti-inflammatory, cholesterol lowering), making it an unapproved new drug.
- The safety and efficacy of synthetic astaxanthin is unproven, with claims based on unrelated studies.
- Consumers are misled by “physician endorsed” and “safe” claims, increasing public health risk
",FALSE,
FDA-2017-P-6649-0001_Citizen_Petition_from_Greenberg_Traurig_LLP___on_b.pdf,11/28/2017,,Greenberg Traurig LLP,"Representing Bracco Diagnostics Inc.
","- Section 505(j) of the Federal Food, Drug, and Cosmetic Act (FDCA)
- 21 C.F.R. § 10.30 (Citizen Petition regulation)
- 21 C.F.R. § 314.3(b) (definition of listed drugs)
- 21 C.F.R. § 314.127(a)(6)(i) (ANDA requirements)
- 21 C.F.R. § 314.161(a)(1) (withdrawal for safety or efficacy reasons)
- 21 C.F.R. §§ 25.30 and 25.31 (environmental exemption)","Approval of Abbreviated New Drug Applications (ANDAs) that refer to the discontinued two-ingredient formulation of KINEVAC for injection. The petitioner requests the FDA to recognize that the formulation was withdrawn for safety and efficacy reasons, thereby disqualifying it as a Reference Listed Drug (RLD)
","- FDA should determine that the two-ingredient KINEVAC formulation was discontinued for safety and efficacy reasons
- FDA should declare that any generic referencing this formulation would be less safe and effective
- FDA should determine that the formulation is not a suitable RLD
- FDA should not accept or approve any ANDA referencing the discontinued formulation","- The discontinued formulation was unstable, degrading significantly before its labeled shelf life, leading to variable potency
- Impaired diagnostic reliability in gallbladder imaging tests (e.g., CCK-CS) could result in false-positive diagnoses and unnecessary surgeries
- The new formulation is more chemically stable, has a better impurity profile, and supports an established Practice Guideline
- Using the discontinued version would undermine clinical standards and patient safety",FALSE,
FDA-2017-P-6649-0004_Withdrawal_from_Greenberg_Traurig_LLP.pdf,12/12/2017,,Greenberg Traurig LLP,"Representing Bracco Diagnostics Inc.
",Not applicable.,Not applicable.,"Withdrawal of the previously submitted citizen petition.

","- FDA informed the attorney on December 8, 2017 that the petition lacked the required certification under 21 C.F.R. 10.31(c)
- A corrected petition was submitted the same day by Vito DeBari on behalf of Bracco Diagnostics Inc.",FALSE,
FDA-2017-P-6663-0001_Citizen_Petition_from_Dr__Edwards_Redacted.pdf,,No date recognized by ChatGPT nor apparent through a quick skim.,"Dr. S. Albert Edwards, PharmD, RAC, FRAPS
",Not mentioned.,"- 21 CFR 5.10 – Delegation of authority to request FDA action
- Medical Device Amendments to the FD&C Act
- 21 CFR 30.10(b)(D) – Certification section
- 21 CFR 25.34 – Environmental categorical exclusion","- Marketing of unapproved annuloplasty rings (Myxo ET Logix 5100 / dETLogix 5110) without 510(k) or PMA approval (2007–2009)
- FDA's approval in April 2009 with no retroactive sanctions","- Investigate Edwards Lifesciences’ marketing of unapproved medical devices
- Compare regulatory vs. patent application histories
- Require FDA review staff to track patent data vs. 510(k)/PMA statements
- Review the JTF File for inconsistencies","- Implanted device was investigational at time of surgery
- No response to inquiries from Edwards or FDA
- FOIA request confirmed lack of 510(k)
- History of regulatory noncompliance
- Claimed “same technology” contradicted by 40 differences in patent filings
- Public health risk due to lack of transparency and enforcement",FALSE,
"FDA-2017-P-6689-0001_Citizen_Petition_from_Novitium_Pharma_LLC.pdf
",11/29/2017,,"Novitium Pharma LLC
",Not mentioned.,"- 21 C.F.R. § 10.25(a)
- 21 C.F.R. § 10.30
- 21 C.F.R. § 314.122
- 21 C.F.R. § 314.94(a)(3) (definition of RLD)
- 21 C.F.R. § 25.31(a) (environmental assessment exemption)
- 21 C.F.R. § 10.30(b) (economic impact info provision)","FDA’s designation of Reference Standards for generic drug development, specifically for NAPROSYN (naproxen) Oral Suspension, NDA #018965, where the currently listed RLD/RS was no longer available on the market
","The petitioner requests that the FDA designate an alternate Reference Standard (RS):
- Specifically, to designate Naproxen Oral Suspension 25 mg/mL of West-Ward Pharmaceuticals International Limited (ANDA #A074190) as the RS instead of the discontinued NAPROSYN (NDA #018965)","- The current RLD/RS, NAPROSYN Oral Suspension, is no longer available on the market, as confirmed by multiple global comparator drug suppliers.
- This unavailability hinders in vivo bioequivalence and comparative in vitro dissolution studies necessary for generic development.
- Citing the Hatch-Waxman Act and FDA guidance on referencing drug products, the petitioner argues that prompt designation of an alternate RS is essential to:
- Encourage generic development
- Lower drug prices
- Reduce public healthcare costs",FALSE,
FDA-2017-P-6689-0007_Petition_for_Reconsideration_and_Stay_from_Arnall_.pdf,6/7/2019,,Arnall Golden Gregory LLP,"Representing Atnahs Pharma US, Ltd. and Athena Bioscience, LLC","- 21 C.F.R. § 10.25
- 21 C.F.R. § 10.33
- 21 C.F.R. § 10.35
- 21 C.F.R. § 10.31
- Section 506I(c) of the FD&C Act","FDA’s decision to designate ANDA 074190 (West-Ward Pharmaceuticals) as the new reference standard (RS) for Naprosyn (naproxen oral suspension, NDA 018965), replacing the branded product previously listed as RS and RLD","1. Reconsider the FDA’s decision to designate a new RS and retain Naprosyn (NDA 018965) as the RS.
2. Indefinitely stay the designation of ANDA 074190 (West-Ward) as the RS for Naprosyn","- Naprosyn (RLD and former RS) is currently available and has been actively distributed since 2017.
- FDA did not consult with Atnahs or Athena regarding the availability or distribution before designating a new RS.
- The designation of a new RS could unfairly harm Atnahs/Athena's business and mislead healthcare providers and generic developers about product availability.
- Concerns about the fairness of introducing a new RS while the previous RS is still available, including potential impacts on ANDA applicants who have used Naprosyn for bioequivalence.
- FDA failed to clearly define “limited distribution” criteria.
- The companies are willing to provide product samples for bioequivalence testing.
- The action may result in unnecessary market confusion and inconsistency in regulatory practices",FALSE,Different representation status from original petition. It seems that a third party is requesting reconsideration of the original decision. 
FDA-2017-P-6692-0001_Citizen_Petition_from_Drug_Watch_International__In.pdf,11/21/2017,"Letterhead dated November 21, but stamp reflects November 29.","Drug Watch International, Inc.",Not mentioned.,"- 21 C.F.R. §§ 10.20, 10.25, 10.30 (general petition regulations)
- 21 C.F.R. § 310, Subpart E (negative monographs)
- 21 U.S.C. § 321(g)(1)(B & C) (definition of drugs under FDCA)
- 21 U.S.C. § 812 (Schedule I substances)
- 21 C.F.R. § 314 (New Drug Application requirements)
- 21 C.F.R. § 312 (Investigational New Drug regulations)
- 21 C.F.R. § 1301.18 (DEA research registration for Schedule I drugs)
- 21 C.F.R. § 25.31(a) (environmental assessment exemption)","The petition comments on the lack of inclusion of marijuana and THC in the FDA’s negative monograph list for OTC drugs and requests regulatory action to classify them accordingly
","The petitioner requests the FDA to issue a Final Rule creating a negative monograph that adds marijuana and THC to 21 C.F.R. § 310, Subpart E, thereby prohibiting their marketing in OTC drug products without FDA approval
","- Marijuana and THC are Schedule I substances with no currently accepted medical use in the U.S. per HHS and DEA.
- Unapproved OTC products making unsupported medical claims continue to be marketed.
- A negative monograph would serve as an industry-wide deterrent, reducing false advertising and misbranding.
- Precedent exists via similar FDA actions codifying negative monographs for ineffective or unsafe OTC products (e.g., aphrodisiacs, oral wound agents).
- A Final Order would reinforce that any OTC product containing marijuana/THC is a “new drug” requiring IND/NDA approval and is subject to regulatory enforcement
",FALSE,
FDA-2017-P-6692-0043_Citizen_Petition_for_Reconsideration_from_Drug_Wat.pdf,7/31/2018,,"Drug Watch International, Inc.",Not mentioned.,"- 21 C.F.R. § 10.33 (Administrative reconsideration of action)
- 21 C.F.R. Part 310, specifically § 310.519 (Negative monographs for OTC sedatives)
- 505 of the Federal Food, Drug, and Cosmetic Act (FDCA)
- 21 U.S.C. 321(g)(1)(B)
- 21 C.F.R. Parts 312, 314, 330, 333, 300.50, 310.545(a)(12)(iv)(B)
- Public Law 111-31 (Family Smoking Prevention and Tobacco Control Act)
- 21 U.S.C. § 355 (Section 505 of the FDCA)
- Controlled Substances Act, 21 U.S.C. Section 903","The FDA’s July 2, 2018 denial of Drug Watch International's original 2017 citizen petition (Docket No. FDA-2017-P-6692), which requested that marijuana (cannabis) and THC be added to a list of negative monographs under 21 C.F.R. Part 310.
","The petitioner requests the FDA to reconsider its denial and to establish a negative monograph for marijuana and THC under its rulemaking authority at 21 C.F.R. Part 310.
","The justification includes multiple arguments:
• Marijuana and THC are widely marketed OTC under state laws for unapproved medical uses with false and misleading therapeutic claims.
• Current FDA enforcement (e.g., only 4 CBD warning letters issued in 2017 out of 15,318 total) is insufficient and ineffective.
• Negative monographs are effective regulatory tools, previously used for less harmful drugs (e.g., OTC sedatives).
• Marijuana poses serious public health risks, including those noted in reports by the President’s Commission on Combating Drug Addiction and the Opioid Crisis.
• Cites evidence of adverse outcomes from cannabis, such as prenatal harm, genotoxicity, and increased youth use in legalized states.
• A negative monograph would streamline FDA enforcement and help consumers recognize the lack of proven safety/efficacy.
• Without such action, FDA is seen as tacitly permitting the marketing of unapproved drugs.",FALSE,
FDA-2017-P-6745-0001_Citizen_Petition_from_Foley_Hoag_LLP_on_behalf_of_.pdf,12/5/2017,,Foley Hoag LLP,Representing Medytox Inc.,"- 21 U.S.C. § 355
- 21 C.F.R. §§ 10.30, 10.35
- 42 U.S.C. § 262(a)(2)(C)(i)
- 21 C.F.R. §§ 601.2, 601.12(b), 601.12(b)(1), 601.12(b)(2)(iv)-(v)
- 21 U.S.C. § 321(e)
- Application Integrity Policy (AIP), 56 Fed. Reg. 46191
- 21 C.F.R. § 20.61(a), 20.61(b), 20.62, 20.22(a), 25.31","FDA’s review and potential approval of the Biologics License Application (BLA) submitted by Evolus Inc. for DWP-450, a botulinum toxin product.
","1. Refrain from approving Evolus' BLA for DWP-450 until the FDA determines the true identity and source of the C. botulinum strain used.
2. Invoke the Application Integrity Policy (AIP) and defer scientific review of the BLA until data validity is confirmed.
3. Require submission of whole genome sequencing (SNP analysis) for any botulinum toxin strain used in a BLA.
4. Disclose the identity and source of the strain publicly to correct the GenBank record and ensure transparency.","- Daewoong Pharmaceutical (manufacturer of DWP-450) falsely claimed the strain was the Hall strain sourced from soil in South Korea — a contradiction, since the Hall strain is non-sporulating and cannot exist in soil.
- These inconsistencies cast doubt on the integrity of all data prepared by Daewoong and used by Evolus in the BLA (including CMC, clinical, and preclinical data).
- The Hall strain is well-documented to originate from a U.S. botulism case and cannot be newly isolated from South Korean soil.
- Medytox argues that such false statements constitute a “wrongful act” under the FDA’s Application Integrity Policy.
- Whole genome sequencing (SNP analysis) is essential to distinguish between closely related botulinum strains and to verify identity.
- The issue has public health implications and regulatory integrity concerns, and thus warrants full investigation and transparency
",FALSE,
FDA-2017-P-6750-0001_Citizen_Petition_from_Mylan_Inc_.pdf,12/5/2017,,"Mylan Inc.
",Not mentioned.,"- 21 U.S.C. § 355 (FDCA § 505)
- 21 C.F.R. § 10.30 (citizen petitions)
- 21 C.F.R. § 320.24(a) (bioavailability/bioequivalence testing)
- 21 C.F.R. § 314.94 (ANDA content requirements)
- 21 C.F.R. § 314.127 (grounds for refusal to approve ANDAs)
- 21 C.F.R. § 25.31 (categorical exclusion for environmental impact)",The FDA’s potential acceptance of multiple-batch pharmacokinetic (PK) bioequivalence (BE) study designs in abbreviated new drug applications (ANDAs) for fluticasone propionate/salmeterol xinafoate (FP/SX) inhalation powder that rely on Advair Diskus® as the Reference Listed Drug (RLD),"FDA is asked to:
- Refrain from approving any ANDA for FP/SX unless it contains a PK BE study based on the single-batch test versus reference design described in FDA’s 2013 Draft Guidance.
- Require any alternative BE study (e.g., multiple-batch studies) to meet rigorous validation and justify scientific reliability","- FDA’s 2013 Draft Guidance (based on multi-year scientific and industry collaboration) offers a clear, reliable method for establishing bioequivalence using a single-batch design.
- The multiple-batch approach proposed by some applicants (e.g., Sandoz) is novel, unvalidated, and risky, potentially masking meaningful differences between products.
- Sponsors resorting to multiple-batch studies may do so because they fail to achieve BE under the standard method.
- The batch-to-batch variability of the RLD (Advair Diskus®) can be addressed through robust in vitro-in vivo relationship (IVIVR) models and sound product development, without needing nonstandard designs.
- FDA precedent does not support approval based on multiple-batch PK BE studies outside highly variable drug products (HVDPs), which FP/SX does not qualify as.",FALSE,
FDA-2017-P-6751-0001_Citizen_Petition_from_Capstone_Law_APC_on_behalf_o.pdf,12/5/2017,,Capstone Law APC,Representing Melanie Kelley (a consumer and plaintiff in a class action lawsuit),"- 21 U.S.C. § 343 (FDCA § 403)
- 21 C.F.R. § 10.60
- 21 C.F.R. § 101.3(e)
- 21 C.F.R. § 101.3(e)(4)
- 21 C.F.R. § 130.10
- 21 C.F.R. §§ 25.30–25.34 (environmental exclusions)
- 21 C.F.R. § 101.9
- Section 401 of the FDCA","FDA’s regulatory approach and lack of enforcement concerning the labeling of non-dairy milk alternatives (specifically Silk Almondmilk) as “imitation milk”, and whether FDA will accept or reject a court referral for guidance in the matter
","FDA is requested to:
1. Determine or issue guidance on whether Silk Almondmilk ""substitutes for, resembles, and is nutritionally inferior to"" milk.
2. Require it to be labeled as “imitation milk” under 21 C.F.R. § 101.3(e).
3. Promptly respond to the court referral under 21 C.F.R. § 10.60 from a related class action lawsuit","- Silk Almondmilk resembles and substitutes for milk in packaging, placement, advertising, and usage.
- It is nutritionally inferior to dairy milk across essential nutrients including protein, magnesium, potassium, phosphorus, zinc, and several vitamins (as shown in a detailed nutritional comparison table on page 6).
- Consumers are misled by use of the term “milk” in the product’s identity despite its inferiority.
- FDA precedent and prior guidance support labeling such products as “imitation” when they fail to meet nutritional equivalency.
- Regulatory clarity is needed as courts have deferred to FDA on these labeling issues",FALSE,
FDA-2017-P-6758-0001_Citizen_Petition_from_Public_Citizen_s_Health_Rese.pdf,12/6/2017,,Public Citizen’s Health Research Group,Not mentioned.,"- Section 503A of the Federal Food, Drug, and Cosmetic Act (FDCA)
- 21 C.F.R. § 10.30
- 21 C.F.R. § 25.31(a) (environmental impact exclusion)","- FDA’s January 2017 Interim Policy on Compounding Using Bulk Drug Substances Under Section 503A of the FDCA
- FDA's failure to add cesium chloride to the 503A Category 2 list despite acknowledged safety risks","The petitioner asks the FDA to:
1. Immediately add cesium chloride to the 503A Category 2 list of bulk drug substances that may not be compounded
2. Promulgate a rule excluding cesium chloride from the 503A bulks list, which otherwise permits certain non-approved substances to be compounded","- Cesium chloride was determined by FDA staff to pose “serious safety concerns” and is “not safe for human use”.
- Animal studies showed cardiovascular, neurological, and reproductive toxicity.
- Human data reveal risks of QT prolongation, hypokalemia, arrhythmias, seizures, syncope, and death.
- No proven efficacy for cancer treatment; only one methodologically flawed case series exists.
- FDA’s Pharmacy Compounding Advisory Committee (PCAC) unanimously (11–0) recommended not placing cesium chloride on the compounding list due to safety concerns.
- Failure to act promptly exposes vulnerable patients (e.g., those with terminal cancer) to false hope and dangerous therapies",FALSE,
FDA-2017-P-6777-0001_Citizen_Petition_from_Hyman__Phelps___McNamara__P_.pdf,12/6/2017,,"Hyman, Phelps & McNamara, P.C.","Representing Xellia Pharmaceutical ApS and Xellia Pharmaceuticals USA, LLC
","- 21 C.F.R. § 10.25(a)
- 21 C.F.R. § 10.30
- Section 505(b)(2) of the FDCA
- 21 C.F.R. § 314.3(b)
- 21 C.F.R. § 25.31
- 21 C.F.R. § 10.30(b)","FDA’s assignment (or lack thereof) of a Therapeutic Equivalence (TE) Code in the Orange Book for Xellia's Daptomycin for Injection, 350 mg/vial, NDA 209949
","- Assign a TE Code ""BX"" to Xellia’s Daptomycin for Injection, 350 mg/vial, in the Orange Book.
- If adequate evidence becomes available, consider TE Code ""AP"". ","- Xellia’s Daptomycin is pharmaceutically equivalent to Sagent’s product (same active ingredient, strength, dosage form, and route).
- Both products lack bioequivalence demonstration; therefore, ""BX"" code is appropriate (i.e., insufficient data for therapeutic equivalence).
- Orange Book route of administration entry should be corrected for consistency.
- A TE Code is necessary for exemption or refund under PDUFA fees. ",FALSE,
FDA-2017-P-6777-0004_Withdrawal_from_Hyman__Phelps_and_McNamara_PC.pdf,9/27/2021,,"Hyman, Phelps & McNamara, P.C.","Representing Xellia Pharmaceutical ApS and Xellia Pharmaceuticals USA, LLC
",Not applicable.,Not applicable.,"Withdrawal of the previously submitted citizen petition.

","Not mentioned — the letter states the withdrawal but does not explain the reason for it

",FALSE,
FDA-2017-P-6805-0001_Citizen_Petition_from_Bracco_Diagnostics_Inc.pdf,12/8/2017,,"Bracco Diagnostics Inc. 
",Not mentioned.,"- Section 505(j) of the Federal Food, Drug, and Cosmetic Act (FDCA)
- 21 C.F.R. § 10.30
- 21 C.F.R. § 314.127(a)(6)(i)
- 21 C.F.R. § 314.430(a)
- 21 C.F.R. § 314.161(a)(1)",The agency’s potential acceptance or approval of ANDAs referencing the discontinued two-ingredient formulation of KINEVAC for injection.,"FDA should:
- Determine the two-ingredient KINEVAC formulation was withdrawn for safety and efficacy reasons.
- Conclude the old formulation is not a suitable RLD.
- Reject any ANDA referencing the discontinued KINEVAC formulation ","- The old two-ingredient formulation was unstable and prone to degradation, risking inaccurate diagnoses and unnecessary surgeries.
- The currently marketed formulation is significantly more stable and does not require overages.
- The older formulation had higher levels of impurities, posing safety concerns.
- Diagnostic standards (e.g., SNM guidelines for gallbladder function using GBEF) were established using the current formulation; using the older one could lead to false positives and improper surgeries.
- Continued use of the old formulation risks public health by undermining the safety and effectiveness of diagnostic procedures",FALSE,
FDA-2017-P-6809-0001_Citizen_Petition_from_Freyr_Inc_.pdf,12/8/2017,,Freyr Inc.,Representing an unnamed client.,"- Section 505(j) of the Federal Food, Drug, and Cosmetic Act
- 21 C.F.R. §§ 10.20 and 10.30 (Citizen petition procedures)
- 21 C.F.R. § 314.94(a)(9)(iii) (formulation requirements for ANDAs)
- 21 C.F.R. § 25.31 (environmental impact exclusion)
- 21 C.F.R. § 10.30(b) (economic impact disclosure)","The petition comments on the FDA’s designation of Reference Listed Drugs (RLDs) and its current policy of recognizing only TYGACIL® (NDA 021821) as the RLD for tigecycline for injection, thereby excluding Fresenius Kabi's product (NDA 205645) from serving as an RLD despite being a pharmaceutical equivalent
","The petitioner requests that the FDA designate Fresenius Kabi's Tigecycline for Injection, 50 mg/vial (NDA 205645) as an additional Reference Listed Drug (RLD) in the Orange Book
","- Both TYGACIL and Fresenius Kabi products have the same active ingredient, dosage form, strength, and route of administration (they are pharmaceutical equivalents).
- Despite being rated therapeutically equivalent (AP), Fresenius Kabi’s formulation contains arginine, while TYGACIL contains lactose, making them differ in non-exception excipients.
- Because of this difference, ANDA applicants cannot reference the Fresenius Kabi product unless it is designated as an RLD.
- Not designating the Fresenius Kabi product as an RLD shields it from competition.
- Designating it as an additional RLD would promote competition and benefit the market",FALSE,
