File ID,Petition File Name,Date of Petition,Petition Source Year,Was_Withdrawn,Document Type,Submitter,Submitter Type,Petition Cited Statutes or Regulations,FDA Action Commented On,Requested Action,Justification for Request,Interim Response Date,Final Decision,Last Response Date,Count of Interim,Responding FDA Center (of Final Decision),Responses Cited Statutes or Regulations,Justification for Interim Response,Justification for Final Response,Cleaned Final Decision,Received Final Decision,Response Time (Days),Cleaned FDA Responding Center,Responding Center Grouped
fda-2010-p-0051,FDA-2010-P-0051-0001_Lachman_Consultant_Services__Inc____Citizen_Petiti.pdf,2010-01-19,2010,False,original petition,"Lachman Consultant Services, Inc.",law/consulting,21 CFR 10.30; 21 CFR 314.161,Market status of Actonel with Calcium (risedronate sodium and calcium carbonate),Determine whether Actonel with Calcium was withdrawn for safety or effectiveness reasons,"The product has been moved to the discontinued section of the Orange Book.
- It is unclear when the discontinuation occurred or whether it was due to safety or efficacy concerns.
- A formal FDA determination is needed before any ANDA (Abbreviated New Drug Application) citing this product may proceed.
- The petitioner notes that per FDA precedent, not marketing a product can be interpreted as withdrawal from sale",,Approved,2010-07-07,0.0,CDER,"21 CFR 314.161, 21 CFR 314.162",,"The FDA reviewed its records and found no evidence that the drug was withdrawn due to safety or efficacy issues.
- The petitioner provided no data indicating withdrawal for such reasons.
- FDA independently evaluated postmarketing data and literature and found no reason to support a safety or efficacy withdrawal.
- Therefore, the drug remains listed in the Orange Book under the Discontinued Drug Product List allowing continued ANDA referencing",approved,True,169.0,CDER,CDER
fda-2010-p-0052,FDA-2010-P-0052-0001_Richard_F__Edlich__M_D___Ph_D___et_al___Citizen_Pe.pdf,2010-01-14,2010,False,original petition,"Richard F. Edlich, M.D., Ph.D., and 11 healthcare professionals",individual,21 CFR 10.30,Use of cornstarch powder on medical gloves,Ban cornstarch powder from medical gloves due to its cancer-promoting properties,"Cancer Risk: Cites research (e.g., by van den Tol et al.) showing that cornstarch promotes tumor growth in the peritoneum after surgical trauma.
- Health Hazards: Cornstarch linked to complications such as peritonitis, infertility, surgical adhesions, delayed wound healing, and latex allergies in both patients and healthcare providers.
- Economic and Environmental Impact: Banning powdered gloves could reduce healthcare costs from complications and prevent environmental contamination.
- Ethical Grounds: Honors injured and deceased healthcare professionals and patients harmed by cornstarch on gloves.
- Precedent: Notes that FDA already banned talc on condoms due to cancer risks—argues a similar rationale applies to cornstarch in gloves",,"Partially Granted and Partially Denied
- Granted: Ban on powdered medical gloves (surgical and examination), removal of the “Medical Glove Powder Report,” recognition of petitions filed, and effective ban in IVF labs.
- Denied: Requests to establish new procedural guidelines for citizen petition handling, and device reclassification as it was deemed moot",2018-04-04,0.0,Center for Devices and Radiological Health (CDRH),81 FR 15173; 81 FR 91722,,"FDA issued a final rule banning powdered surgeon’s gloves, powdered patient examination gloves, and absorbable powder for lubricating a surgeon’s glove based on scientific and legal findings.
- FDA considered information provided in Dr. Edlich’s petitions in developing this rule.
- The ban made several requests moot (e.g., powder removal, reclassification).
- FDA cited that existing regulations already govern petition responses (21 C.F.R. 10.30), and thus denied the request for new guidelines.
- FDA had already issued an interim response and completed required administrative steps.",partially approved / denied,True,3002.0,CDRH,CDRH
fda-2010-p-0059,FDA-2010-P-0059-0001_Aurobindo_Pharmaceuticals__Ltd____EAS_Consultant_G.pdf,2010-01-21,2010,False,original petition,Aurobindo Pharmaceuticals Limited,industry/corporation,"21 CFR 10.30, 21 CFR 314.161, 21 CFR 314.162, 21 CFR 25.31","Determination whether Actonel with Calcium (Copackaged) (Risedronate Sodium and Calcium Carbonate), NDA 021823, was withdrawn for safety or effectiveness",Determine whether Actonel with Calcium was voluntarily withdrawn for safety or efficacy reasons,"The product now appears in the discontinued section of the FDA’s Orange Book.
- Per FDA regulations, before an ANDA can be approved referencing a discontinued product, the agency must determine whether it was withdrawn for safety or efficacy reasons.
- The petitioner seeks this determination to proceed with regulatory processes for generic versions",,Denied the implication of withdrawal due to safety or effectiveness; FDA concluded the product was not withdrawn for those reasons.,2010-07-07,0.0,Center for Drug Evaluation and Research (CDER),"21 CFR 314.161, 21 CFR 314.162",,"The FDA reviewed its records and found no evidence that the product Actonel with Calcium (risendronate sodium and calcium carbonate copackaged) Tablets, 35 mg/500 mg was withdrawn from the market for safety or effectiveness concerns.
- The petitioner (EAS Consulting on behalf of Aurobindo Pharmaceuticals) did not provide any data indicating such concerns.
- The FDA independently evaluated literature and postmarketing data and found no adverse information.
- The product will remain in the “Discontinued Drug Product List” of the Orange Book.",denied,True,167.0,CDER,CDER
fda-2010-p-0060,FDA-2010-P-0060-0001_Virgilian__LLC____Citizen_Petition.pdf,2010-01-21,2010,False,original petition,"Virgilian, LLC",industry/corporation,"Not explicitly cited; references CFR Title 21, Part 25-30; HACCP and GMP practices",Establishment of a standard of identity for almond fruit juice,Establish a standard of identity for single strength almond fruit juice at 11° Brix,"Almond is botanically a fruit, part of the Rosaceae family (alongside apple, peach, apricot, plum).
- Almond fruit juice is produced similarly to prune juice, which is also extracted from dried fruit.
- The extraction process is based on patent no. 6,716,465.
- Almond fruit juice has comparable °Brix (11°) to other fruit juices (e.g., apple, peach, apricot).
- Production uses existing California juice facilities, meeting HACCP and GMP standards.
- The juice introduces new food identity, so further clarification and data may be warranted",,,2025-10-15,0.0,,,,,no decision,False,5746.0,pending,pending
fda-2010-p-0069,FDA-2010-P-0069-0001_Foley___Lardner__LLP___Citizen_Petition.pdf,2010-01-06,2010,False,original petition,Foley & Lardner LLP,law/consulting,"21 U.S.C. § 355(g); 21 CFR § 10.30, 21 CFR § 10.115",Approval and guidance procedures for highly potent pharmaceutical products,Restrict ANDA/NDA approval of highly potent products without strict controls; develop draft guidance and convene Advisory Committee,"Highly potent drugs (e.g., cytotoxics, oncologics, immunologics) pose significant health and environmental risks even at trace levels.
- Cross-contamination and cGMP failures are well-documented in FDA warning letters and literature.
- Past FDA and EMEA guidance are limited or non-binding; no finalized rules exist.
- The petitioner stresses the need for dedicated facilities, validated cleaning, employee training, and risk management frameworks.
- Industry needs clarity, consistency, and enforceable standards to align with public health and safety needs",,Denied,2010-07-21,0.0,Center for Drug Evaluation and Research (CDER),"21 U.S.C. 355(d)(3), 21 CFR 314.50(d)(1), 21 CFR 314.94(a)(9), 21 CFR parts 210 and 211, 21 CFR 10.115",,"FDA concluded that existing statutory requirements, CGMP regulations, and guidance are sufficient to ensure the safe production of highly potent pharmaceutical products.
- FDA emphasized that CGMP violations cited in warning letters do not justify new regulations or guidance.
- Responsibility for worker safety and environmental protection falls under OSHA and EPA, not FDA.
- Requests for advisory committee meetings and drug classification lists lacked supporting evidence and were deemed unnecessary.
- FDA reserves the possibility of future guidance but saw no urgent need based on the petition",denied,True,196.0,CDER,CDER
fda-2010-p-0076,FDA-2010-P-0076-0001_Boehringer_Ingelhein_Roxane_Laboratories__Inc____C.pdf,,2010,False,original petition,"Boehringer Ingelheim Roxane Laboratories, Inc.",advocacy/academic,21 CFR 10.30; FDCA Section 505-1,Development and implementation of Risk Evaluation and Mitigation Strategies (REMS) for mycophenolate mofetil,Ensure generic companies are included in REMS program development and implementation and are not subjected to unreasonable financial burdens,Brand companies excluded generics from the development of REMS programs while demanding disproportionate cost-sharing; FDA should ensure fair inclusion and cost structure,,,2025-10-15,,,,,,no decision,False,,pending,pending
fda-2010-p-0081,FDA-2010-P-0081-0001_Jim_Bates__Truth_in_Labeling_Coalition____Citizen_.pdf,2010-02-12,2010,False,original petition,Truth in Labeling Coalition,advocacy/academic,"57 Fed. Reg. 22984 (1992), Docket No. 92N-0139",Policy on not requiring labeling of genetically engineered (GE) foods,Revoke 1992 FDA policy and require labeling of genetically engineered foods,"Scientific Basis: GE foods involve DNA manipulation with potential unpredictable effects, distinct from traditional breeding. Referenced concerns include Bt-toxin concentration and altered allergenic potential.
- Health Risks: Includes references to toxicity studies (e.g., MON810, MON863, NK603 corn), a past epidemic linked to L-tryptophan contamination, and long-term uncertainty of GE food safety.
- Environmental Impact: Risk of transgene contamination, impact on biodiversity (e.g., bee colony collapse), and herbicide use.
- Consumer Rights: Emphasizes the public’s right to know and freedom of choice; references international labeling standards (EU, Japan, Australia).
- Public Support: Lists endorsements from dozens of co-ops, businesses, and organizations supporting mandatory labeling",2010-06-30 00:00:00,Denied,2015-11-19,1.0,Center for Food Safety and Applied Nutrition (CFSAN),"21 CFR 10.30, FDCA 21 U.S.C. 343(a)(1), 321(n)","Due to competing agency priorities and limited resources, the FDA has not been able to respond within the first 180 days","FDA found no basis for concluding that bioengineered foods differ from conventional foods in any material way that would require labeling.
- The agency reaffirmed that it is not aware of any information showing that foods derived by genetic engineering differ from other foods in any meaningful or material way.
- FDA emphasized that requiring labeling based on the method of production, without a material difference, would be inconsistent with the FD&C Act.
- Voluntary labeling is permitted and guidance was previously issued for such labeling.
- FDA reviewed scientific evidence and concluded that genetically engineered ingredients do not pose greater health or safety risks than traditionally bred foods.",denied,True,2106.0,CFSAN,Other/Specialty Center
fda-2010-p-0082,FDA-2010-P-0082-0001_Actavis_Elizabeth__LLC__Alston___Bird_LLP____Citiz.pdf,2010-02-05,2010,False,original petition,Actavis Elizabeth LLC,industry/corporation,"21 U.S.C. § 355, 21 C.F.R. Part 314, 21 C.F.R. § 10.30",ANDA approval process for extended-release morphine sulfate drug products,"Require specific bioequivalence testing procedures for ANDAs referencing KADIAN, including Tmax and dosage-specific comparator studies","Pharmacokinetic Differences
KADIAN has a unique gradual-ascending and gradual-descending plasma profile not shared by other morphine products. Different pellet formulations are used across KADIAN's dosage strengths, affecting drug release.

Therapeutic Implications
FDA’s current standards may allow approval of generics that are not therapeutically equivalent to KADIAN, risking patient safety and efficacy.

Dose-Dumping Risks
Co-ingestion with alcohol could cause uncontrolled drug release.
In vitro and in vivo testing submitted by Actavis showed KADIAN has a low risk of alcohol-induced dose-dumping, while others (e.g., AVINZA) showed greater risk.


Precedent and Regulatory Guidance
Cites previous citizen petitions (e.g., Sanofi-aventis, McNeil) urging the FDA to adopt more nuanced bioequivalence metrics.
References FDA’s own guidance recommending T<sub>max</sub> as a pharmacokinetic measure.",,Granted in part and denied in part,2010-07-19,0.0,Center for Drug Evaluation and Research (CDER),"21 CFR parts 320, 314.127(a)(8), FDCA Section 505(j)",,"✅ Granted Portions:
In Vitro Dissolution Testing for Dose-Dumping:
Required for all strengths referencing Kadian to mitigate risks of alcohol-induced dose-dumping, especially in light of historical issues like Palladone withdrawal.
(Pages 8–9)

Bioequivalence Across Pellet Formulations:
Required for ANDAs referencing 10 mg, 100 mg, and 200 mg strengths of Kadian, as each uses different pellet formulations.
(Pages 9–10)

❌ Denied Portions:
Additional Pharmacokinetic Parameters (e.g., Tmax, AUCpR, partial AUC):
FDA found no clear evidence linking these metrics to therapeutic effect or safety in extended-release morphine. Existing standards using Cmax and AUC are deemed sufficient.
(Pages 6–8)

Mandatory In Vivo Dose-Dumping Studies:
Denied as not always necessary; such studies are only required if in vitro testing shows elevated risk.
(Page 9)

🧠 Additional Notes:
FDA found no clinically significant difference in Tmax between Kadian and other formulations like Avinza.

Cited lack of evidence to warrant changes to bioequivalence requirements beyond established statistical parameters.",approved,True,164.0,CDER,CDER
fda-2010-p-0086,FDA-2010-P-0086-0001_Hyman__Phelps___McNamara__P_C____Citizen_Petition.pdf,2010-02-12,2010,False,original petition,"Hyman, Phelps & McNamara, P.C.",law/consulting,"Section 505(j)(2)(C) of the FDCA; 21 C.F.R. §§ 10.20, 10.30, 314.93",ANDA suitability determination for docetaxel injection concentrate in lyophilized powder form,Declare a different initial dosage form and strength of docetaxel suitable for ANDA submission and waive PREA requirements,"The proposed product uses the same active ingredient, concentration, and route of administration as the RLD.
- Offers a non-polysorbate 80 alternative to reduce risk of hypersensitivity reactions.
- The 200 mg strength aligns with dosing instructions in RLD labeling and reduces the need for multiple vials.
- The new diluent component (Macrogol 15 hydroxystearate) is included in upcoming USP/NF monograph, used in injectable products globally.
- No safety or effectiveness concerns arise, as the diluted solution is comparable to the RLD.
- Pediatric studies are unnecessary because Taxotere® is not indicated for pediatric use, and likely has a PREA waiver for those indications",,"Denied
The FDA rejected the ANDA suitability petition due to safety and regulatory concerns regarding inactive ingredient changes in parenteral formulations",2011-01-20,0.0,Center for Drug Evaluation and Research (CDER),"21 CFR 314.94(a)(9)(iii), 314.127(a)(8)(ii)",,"The petitioner proposed to change the diluent of the reference drug (Taxotere) from PS80 to Macrogol 15 hydroxystearate, an excipient not previously approved in any parenteral drug product by FDA.
- Under 21 CFR 314.94(a)(9)(iii), parenteral ANDAs must include the same inactive ingredients in the same concentration as the reference listed drug, with very limited exceptions (e.g., for preservatives, buffers, antioxidants).
- Since Macrogol 15 hydroxystearate is neither of these and lacks prior approval in injectable products, the proposed formulation raises serious safety and efficacy concerns.
- The FDA cited its prior decision in Docket No. FDA-2009-P-0272, where it rejected any docetaxel formulation differing in PS80 content from Taxotere.
- Therefore, the agency would not accept the proposed ANDA for review",denied,True,342.0,CDER,CDER
fda-2010-p-0087,FDA-2010-P-0087-0001_Sandoz__Inc____Citizen_Petition.pdf,2010-02-09,2010,False,original petition,Sandoz Inc.,industry/corporation,"Section 505 of the FDCA, 21 U.S.C. § 355; 21 C.F.R. § 314.94(a)(8)(iv), § 314.127(a)(7)",ANDA labeling carve-outs related to LYRICA® (pregabalin),Prevent approval of ANDAs for pregabalin that omit seizure or pain indications protected by patents,"Carving out labeling sections (such as §5.4 ""Suicidal Behavior and Ideation"" and §5.5 ""Peripheral Edema"") would remove critical safety warnings that apply to all indications, not just those carved out.
- The Medication Guide contains warnings (e.g., risk of suicidal thoughts and edema) that are not indication-specific, and carving them out would cause confusion and pose risks to patient safety.
- Uniformity of warnings is crucial for prescribers and patients; altered labeling would lead to inconsistent safety messaging.
- Prior FDA decisions (e.g., Rapamune® and Altace® cases) support rejecting labeling carve-outs when patient safety is compromised.
- Regulatory precedent and interpretation of 21 C.F.R. § 314.127(a)(7) show that FDA can and should deny ANDAs with incomplete labeling if they make the generic product less safe",,Denied,2010-07-30,0.0,Center for Drug Evaluation and Research (CDER),"21 U.S.C. 355(j), 21 CFR 314.94(a)(8)(iv), 21 CFR 314.127(a)(7), Purepac Pharm. Co. v. Thompson",,"Carve-outs of protected indications from labeling (related to either seizures or pain) are permissible under FDA regulations if they do not make the generic product less safe or effective for the remaining conditions of use.
- The FDA determined that labeling changes could be made to omit patent-protected uses while retaining necessary safety information (e.g., suicide risk, peripheral edema).
- Section 5.4 and 5.5 of LYRICA’s labeling (regarding suicidal behavior and peripheral edema) can be retained with minor edits that do not disclose protected indications.
- The FDA cited prior precedents and legal interpretations (e.g., Purepac, Torpharm, Bristol Myers Squibb v. Shalala) to support their authority to permit carve-outs.
- Overall, the agency concluded that permitting carve-outs would not render the generic products less safe or effective than LYRICA for the remaining approved uses.",denied,True,171.0,CDER,CDER
fda-2010-p-0096,FDA-2010-P-0096-0001_OncoTherapies_Limited___Citizen_Petition.pdf,2010-02-15,2010,False,original petition,OncoTherapies Limited,industry/corporation,"Section 505(j)(2)(C) of the FDCA, 21 CFR 10.30, 21 CFR 314.93, 21 CFR 25.31",ANDA suitability for a ready-to-use solution of Gemcitabine Hydrochloride,"Declare proposed Gemcitabine Hydrochloride Injection, 10 mg/mL, suitable for ANDA","The proposed product uses the same active ingredient, strength (200 mg and 1 g), and indications as the RLD.
The change from powder to solution is intended to simplify drug administration by eliminating the need for reconstitution
All inactive ingredients are the same except mannitol, which is unnecessary in solution form; sodium acetate is retained as buffer
Pediatric waiver requested due to lack of substantial pediatric use, supported by CDC data
Environmental and economic assessments excluded or waived under relevant provisions",,,2025-10-15,0.0,,,,,no decision,False,5721.0,pending,pending
fda-2010-p-0105,FDA-2010-P-0105-0001_National_Chicken_Council__NCC____Citizen_Petition.pdf,2010-02-19,2010,False,original petition,National Chicken Council (NCC),advocacy/academic,"21 CFR § 118.4(e); 21 U.S.C. §§ 342(a)(4), 371(a); 42 U.S.C. §§ 243, 264, 271",Refrigeration requirements in the Final Rule on Salmonella prevention in eggs,"Amend 21 C.F.R. § 118.4(e) to exempt surplus hatching eggs sold for use in egg products from refrigeration requirements, or
- Re-open the comment period or re-propose the rule solely with respect to the refrigeration of surplus hatching eggs","The refrigeration requirement is incompatible with hatchery conditions (e.g., eggs stored at ~65°F, not 45°F).
- Imposing refrigeration would compromise hatchability, rendering the eggs unusable for hatching and devaluing them.
- Broiler companies received ~$5M in 2008 from sales of surplus eggs to breakers—revenue that would be lost.
- No clear public health benefit is demonstrated, as egg products are already required to undergo 5-log SE reduction treatment under the Egg Products Inspection Act.
- The requirement was not a logical outgrowth of the Proposed Rule, violating APA notice requirements.
- FDA relied on a single, unidentified comment to justify the requirement, with no supporting evidence or industry consultation",2010-08-17 00:00:00,,2025-10-15,1.0,,,"The citizen petition (submitted February 19, 2010) requested that FDA either:
1. Amend 21 CFR 118.4(e) to exclude surplus hatching eggs sold for use in egg products from refrigeration requirements, or
2. Reopen the comment period on the single refrigeration requirement for surplus hatching eggs, or
3. Re-propose the Final Rule as it pertains to this specific issue.
- The FDA stated it had not been able to make a determination within 180 days because of limited availability of resources and competing agency priorities",,no decision,False,5717.0,pending,pending
fda-2010-p-0111,FDA-2010-P-0111-0001_Warner_Chilcott_Company__LLC___Citizen_Petition.pdf,2010-02-22,2010,False,original petition,"Warner Chilcott Company, LLC",industry/corporation,"Section 505(q) of FDCA, 21 CFR §§ 10.20, 10.30",Approval process and bioequivalence guidance for mesalamine delayed-release tablets,"The petitioner requests that FDA:
1. Issue a product-specific bioequivalence guidance for mesalamine delayed-release tablets.
2. Require ANDAs to demonstrate bioequivalence using:
 - Clinical efficacy endpoint studies
 - Comparative pharmacokinetic studies (fed and fasted conditions)
 - Rigorous in vitro dissolution testing","Mesalamine acts locally, so systemic pharmacokinetics are unreliable indicators of efficacy
FDA has previously agreed that clinical efficacy studies are necessary for bioequivalence of such locally acting drugs
Systemic exposure variability and the possibility of increased toxicity with generics necessitate PK comparisons
In vitro dissolution testing is vital to ensure proper drug release in variable pH environments of ulcerative colitis patients
Warner Chilcott emphasizes no waiver should be granted for bioequivalence testing of either Asacol (400 mg) or Asacol HD (800 mg), as they are not formulation proportional",,Granted in part and denied in part,2010-08-20,0.0,Center for Drug Evaluation and Research (CDER),"FDCA Section 505(q), 21 CFR 314.94(a)(9)(iii), 21 CFR 314.127(a)(8)(ii)",,"The FDA provided the following reasoning:

Scientific Standards: FDA requires bioequivalence through appropriate scientific methods, and agreed with the need for both comparative clinical endpoint studies and in vitro dissolution data to ensure therapeutic equivalence for mesalamine products .

Statutory Discretion: FDA declined to delay ANDA approvals pending guidance publication, explaining that the law does not obligate FDA to issue guidance prior to approval decisions .

In Vivo Waivers: FDA agreed that waivers for in vivo bioequivalence studies between 400 mg and 800 mg tablets should be denied, as they are not directly substitutable due to formulation and dosing differences .

Labeling Decisions: FDA rejected labeling constraints and boxed warning requirements since such determinations must be based on safety and efficacy data evaluated case-by-case for the generic product .

Product Coding/Substitution Restrictions: FDA declined to enforce specific coding or limit pharmacy substitution, stating such decisions fall outside its regulatory scope and into the purview of state pharmacy boards or payers .",approved,True,179.0,CDER,CDER
fda-2010-p-0112,FDA-2010-P-0112-0001_Alaunus_Pharmaceutical_LLC_Patrick_Foster___Citize.pdf,2010-02-12,2010,False,original petition,Alaunus Pharmaceutical LLC,industry/corporation,"Section 505(j)(2)(C) of FDCA, 21 CFR §§ 10.20, 10.30, 314.93","ANDA suitability for Oxytocin Injection, USP in a 100 mL vial","The petitioner requests FDA approval of a Suitability Petition allowing the submission of an ANDA for Oxytocin Injection, USP – 1000 USP Units/100 mL vial (10 USP Units/mL), which differs from the RLD only in package size","The only difference is the larger vial size: 100 mL vs. 30 mL; active ingredient strength remains the same (10 USP Units/mL).
Intended for hospital pharmacies or centralized compounding centers, improving efficiency
No expected change in safety, efficacy, or use, since formulation, preservative (chlorobutanol), pH, and route of administration are identical to the RLD.
Claims FDA must approve such petitions unless new investigations are required to establish safety or effectiveness",,Denied,2024-12-11,0.0,Center for Drug Evaluation and Research (CDER),"21 CFR 10.30, FDCA Section 505(b)",,"FDA denied the petition based on the following key reasons:

Change in Strength Introduces Safety Risks: The proposed change from the listed drug’s strength and packaging raised concerns about:
Medication errors (e.g., preparation, dosing, expiration tracking)
Risk of incorrect administration
Potential for significant overdose

Labeling Would Require Significant Changes: To mitigate these risks, the drug would require updates to multiple labeling sections:
Dosage and Administration
Overdosage
Warnings and Precautions

These changes exceed what is permissible under the ANDA pathway, making the petition non-approvable under section 505(j)(2)(C) and 21 CFR 314.93.

Recommendation for NDA Pathway: The Agency suggested pursuing approval via a full NDA (section 505(b)) instead of an ANDA, due to the safety and labeling implications.",denied,True,5416.0,CDER,CDER
